split,variant,sample_id_hash,question_tokens,question_truncated,metric_tokens,metric_truncated,answer_tokens,answer_truncated,input_tokens,rubric_tokens,rubric_truncated,metadata_tokens,metadata_truncated
train,E6,f484dcc18d135af967a9d2a9c23f6b7e68d8e076ef97cbcb95ef2792f23de38f,59,False,4,False,120,False,333,106,False,20,False
train,E6,20c32feec7b56683a902a54fa18eaae0fbb17092e09af3eefd5da3127449f7df,59,False,3,False,120,False,350,124,False,20,False
train,E6,0a54a6e43dbf376229b2462984aee1d108901dcce58e412c0e1300c2e918a827,59,False,8,False,120,False,368,137,False,20,False
train,E6,fcca83c4084f52f890ad6b8453b6eb4d2e1163b0cc42db941e95f72502d27183,55,False,4,False,118,False,325,106,False,18,False
train,E6,3830105e6038829d2a18b47d3b13e030ffe6b7ec8cfefc1e7970d48b8a3ca4de,55,False,7,False,118,False,411,189,False,18,False
train,E6,31a8690240480d20a21be35b83ed29067d17cd75b00104a26fb9e38cfb4df02a,53,False,6,False,54,False,279,124,False,18,False
train,E6,ff035851785bd05689c7a21c4848c581c1f82bb493db073c88a57eadcfd795ff,53,False,7,False,54,False,345,189,False,18,False
train,E6,afe5d102d7be21f022c86ff3b0c857ca29157287a54db199712ad6ce5a5c7498,53,False,5,False,84,False,326,142,False,18,False
train,E6,ac35bf526387e77e9fc7d22b652d9d2ab24fe68b471fb3cc7ab0dbafab9b5605,53,False,8,False,84,False,324,137,False,18,False
train,E6,4344f1017002532a2a3c280ff3c869babbdfa3d77ce50903d7fc25c1563cb19f,53,False,7,False,84,False,375,189,False,18,False
train,E6,6cfd4b900f18d5f50da9888da5e72a538feb35a7d662abd28116204ea4ce790c,59,False,6,False,149,False,380,124,False,18,False
train,E6,53d83f4df30523ba0e6209d6090058c2551434fa198f3ab678abef2102644c96,59,False,5,False,200,False,450,142,False,20,False
train,E6,6888e0d43400c0448fdd2926b2f2363e2d7b4b1d217c657fd720c5d263330b0e,59,False,6,False,200,False,433,124,False,20,False
train,E6,05ba6b6dd5c5682d464bcd72fee7dbd7755fb8ab7363b3dd36c33c774d5d1319,59,False,7,False,200,False,499,189,False,20,False
train,E6,38066109932e5447399712bd148050d6f5cbb55de4ba0dc795a20c3ec4bc885f,55,False,5,False,119,False,363,142,False,18,False
train,E6,3c32e6a87a9fa9b356c710d9186fa482a7071f0f4a5e88a089f34b86b70caba8,55,False,6,False,119,False,346,124,False,18,False
train,E6,84520d4fa8ec0a998cf6e50dbb9be3c3ae98eb3408410670cd91dca9a5241a32,55,False,3,False,119,False,343,124,False,18,False
train,E6,c166d325f63cc623fc60b41ebbde8a6e98de15ea135e072162c4954acbbd6e23,59,False,5,False,85,False,333,142,False,18,False
train,E6,d3a15ac66c4c489b059a9b4c4b20d47227518b34dc72dd020b7bbe49a2c2e112,59,False,6,False,85,False,316,124,False,18,False
train,E6,dfa9c7b4aab76f1e76090cbcfdc12b86a9017c8809d3d849b9413fb622cf4e1b,59,False,3,False,85,False,313,124,False,18,False
train,E6,82a488fcbac9db00b4cb8cc491523713c7b6bb84064af6c0885d55b4f883cfe1,59,False,7,False,85,False,382,189,False,18,False
train,E6,a7b345aeddb25e89ff652fcc2a5800d99489c309c4fa24eee8e27d37cd0303e4,53,False,6,False,138,False,363,124,False,18,False
train,E6,93604f2faeed293be4be7cafbb12ccc05272e4cc2f0c205f1aaf72b5fa9ed3f8,53,False,7,False,138,False,429,189,False,18,False
train,E6,2722984eef9e22c0c1deaad4ea843985717cfd5f20ea74a44aba2e96f1b5c48e,59,False,6,False,128,False,361,124,False,20,False
train,E6,f5b9190a4cc1476576ec7374b366e793373b5a2576741be059f472d8d682fc2b,59,False,4,False,128,False,341,106,False,20,False
train,E6,a706f77b7eaa135178ed0e8f6967e2260f3c5dc74a6f982ffbc1238d1b21b566,59,False,7,False,128,False,427,189,False,20,False
train,E6,a867440b775c942c8b7a30be1c23fe3ed9922862eb1d71224cc1cc09dc5d2c83,55,False,6,False,123,False,350,124,False,18,False
train,E6,e41bae4f0e9c0d0e9545984c37352d1ed697266566da716f3ce92e406005e77f,55,False,4,False,123,False,330,106,False,18,False
train,E6,7d683f3e94f5fe58ca74ca658877c6b7427a3374ab144918a979ddbb0ff0b32d,55,False,3,False,123,False,347,124,False,18,False
train,E6,6675b926e243bd4ce88ae44645a79ce35c1fdac412425602ef985c2165d02e98,55,False,8,False,123,False,365,137,False,18,False
train,E6,a3a1cd5473509f2fa45cbc0f4113800b38856589b1623fe04c94db9161409322,55,False,7,False,123,False,416,189,False,18,False
train,E6,335153ffad35298d087f0a1cfe3ec145bb252ed2afe0ff7d9b0451491e662904,59,False,5,False,180,False,428,142,False,18,False
train,E6,465c62a6fff488cf48ea7cf06702c80c5adcd849d3028ec720fa1d7977703fbf,59,False,6,False,180,False,411,124,False,18,False
train,E6,0d9978d6b5ae04d33949b53b8a8efc7c6369efeb9e6eabcb6610ef99a9215771,59,False,3,False,180,False,408,124,False,18,False
train,E6,99c5d3a4ea77180a8b0612a778eb64b0923b124b033941b5eb84d85b0f577d41,59,False,8,False,180,False,426,137,False,18,False
train,E6,f3bf38bdcb6e7fc171d973904b4f1a0782bcd22cca2a786d0f9c2fe83ff698a8,59,False,7,False,180,False,477,189,False,18,False
train,E6,030a31d6d74db90869437603d08efa16921ff5814ad2ce1e6c1c0e254643e0b6,55,False,4,False,80,False,287,106,False,18,False
train,E6,7f61ec6ed520323cdbcb800275c3139f573b1e6bc6832904fb24c41f095a2b0b,59,False,5,False,175,False,425,142,False,20,False
train,E6,8955d18921acbcd860d721776042620cb7e2363d08a7966e0dd828b5b98e020f,59,False,4,False,175,False,388,106,False,20,False
train,E6,ecf49477d2d8f9050a3fff4a2f1a1a0c73610f487ba281e99299e7fbcea2b0cd,59,False,3,False,175,False,405,124,False,20,False
train,E6,4a530c80b991a3bd1fc4621b3d9ed00ba0792b558bbfcee86e8235d86ea6d359,59,False,8,False,175,False,423,137,False,20,False
train,E6,b54630ca3e6a0ca848b60946238c23385ba3f800b96f575fe65c38c7dd88de70,59,False,7,False,175,False,474,189,False,20,False
train,E6,b00ce4a4cd52b7be4c90622916dccf64c216847999dc9aa6badf4708f497f3ac,53,False,5,False,148,False,390,142,False,18,False
train,E6,cee51fb7611b04a7f9946aa4c03b71afee2ebec9018667cead60473803b5940c,53,False,4,False,148,False,353,106,False,18,False
train,E6,f321b607d178074c15aee8ced1a1c7d1a0fb9d2c9c72c98e59734c7c142148b0,53,False,3,False,148,False,370,124,False,18,False
train,E6,d0d72e008fa4b5ca05ee3626e828bbba8cf1072953b96174da635b53edb0eddf,53,False,8,False,148,False,388,137,False,18,False
train,E6,dc68daaf5d9f99370a2f103010cf84e13c9ab4aeb3f551c771d1ec327eefdff1,59,False,3,False,203,False,431,124,False,18,False
train,E6,1a4c621979900305851c6a383c56012f1a5786b5efa25493d4778f6c156aa6be,59,False,8,False,203,False,449,137,False,18,False
train,E6,0455b91a83d8bbd492c0eaf0aa30f113dbac90111dbcde5e97768483e64577a9,55,False,5,False,163,False,407,142,False,18,False
train,E6,2d2bda829bae2cb27e5f9ff6ac8f1be5b4cffd31538c6809d709e1940cc8d4e7,55,False,6,False,163,False,390,124,False,18,False
train,E6,0740bb143cafdf721a8931a82efebb1fb61f2031a004cca27506acce95a0f6ee,55,False,4,False,163,False,370,106,False,18,False
train,E6,2948f637674e92d5127f913180c64a2cc60c693ebf36b8140c984dbd5deb8c79,55,False,3,False,163,False,387,124,False,18,False
train,E6,1d67967d1e55b2f99aa3b77b0ed0565b0ae6bbcca981eb304d8ecc57eb869e5a,55,False,8,False,163,False,405,137,False,18,False
train,E6,550fa86953fa9d5316bb22b5fd76bdc81a9d4c1ae2a425d9eb8a8962ed1147f9,55,False,7,False,163,False,456,189,False,18,False
train,E6,e45b34902102b39355b0e800532024aec9d24eb185feb3850bbe921d56152158,58,False,5,False,64,False,311,142,False,18,False
train,E6,4975445380468eaaaf5a0e6ae19d98c2e8a01b02995f63ce332386e94a48fdde,58,False,6,False,64,False,294,124,False,18,False
train,E6,e07f48ffe118367342be931c13c34291e379d532e0cba84a40fcb02875a7addc,58,False,3,False,64,False,291,124,False,18,False
train,E6,94e7a0c874654552cb056dc20d12cafb529e4691cc3bca023b2956c2891fac9d,53,False,3,False,136,False,358,124,False,18,False
train,E6,35c509a07b3f01ea4919d8ee31062fe16ba22d54f1aa48089a3cdeef123d2f0a,53,False,8,False,136,False,376,137,False,18,False
train,E6,d40a8bf6da1706400b3bda720808c5cf31006b4664b893a4344b0600d14f85d6,53,False,7,False,136,False,427,189,False,18,False
train,E6,8d152137a783a1297ee571b01a71d094eecac241654da1ad17e55c08c0975079,57,False,5,False,127,False,373,142,False,18,False
train,E6,b4f924b821443109278db1efaee59cb3512ba1635404ce1cb6a8eeb41bdcdf96,57,False,4,False,127,False,336,106,False,18,False
train,E6,e4e81f82201f189c4fdeda1f14376e2fad71564a924457076ecb76f20e4d4e9b,57,False,3,False,127,False,353,124,False,18,False
train,E6,652a8884da727ffdc9c7c3304a30bbaa11e820b46d9acd77593ff232076ac4c1,57,False,7,False,127,False,422,189,False,18,False
train,E6,ee5547735b042c4ca1d7e672af3ea3e5ab9bbbb7e6953f211051b1efcadffee7,58,False,5,False,130,False,377,142,False,18,False
train,E6,cd3d6123c77a2e53a77efcb1a0268386a9dd0b6fc9c53cf11b0c27ec33726cac,58,False,4,False,130,False,340,106,False,18,False
train,E6,e126709bed0c66860c455e22954a895a3fbbdc63ac05c968bb661c919b3bb12f,58,False,3,False,130,False,357,124,False,18,False
train,E6,19267396d9085cc1fe8600d9820417b2de8ae09c5890945607ae390849dca8a9,115,False,5,False,347,False,654,142,False,21,False
train,E6,e0c9bc41f5931ef3437988d59d6c1c8d03f0134607294ba3a0e01dc7140f00be,58,False,8,False,138,False,383,137,False,18,False
train,E6,2f991e9696bcbfdcb45dfeb8b8ab96000f055aad2a4882e8d827b6fa043bbcda,115,False,3,False,352,False,638,123,False,21,False
train,E6,5a1a9c0550f95b6f0ce1bb2c5442997defd6853fda971d4435a07b884d258152,57,False,7,False,153,False,448,189,False,18,False
train,E6,e1bc1dcb58e715c0c8d0078f81c0827b9ccb0fa141ede4f6e3cccac39f325bf9,115,False,5,False,421,False,728,142,False,21,False
train,E6,b301f14ab97fe89c8f9514b4b5ecbb20909656b8b3b43fae1a12a8e03f992a39,115,False,8,False,421,False,733,144,False,21,False
train,E6,54c4c0c4398308164cdb20be5d5d875664c56ea4c0cc7d6d05dd2ab7e1af8fc0,115,False,5,False,368,False,675,142,False,21,False
train,E6,8745adbf531e7289fdafcfb4fa76a5cb5bc9c504f230ae036fcc18e751c6c9c3,115,False,3,False,368,False,654,123,False,21,False
train,E6,d8271b2fb1220579894d9e5f3b4806b1edf0f7fd73f3ba6e88b776844f672098,115,False,8,False,368,False,680,144,False,21,False
train,E6,ab34505be7b686b3f35c2d2925bab4f8594807b45446f9f899309535d812edf2,58,False,5,False,251,False,498,142,False,18,False
train,E6,f5cfab438b96ba1e75d7c52d3718876e4f8fd555ca339c519bbe5858fcde4cbd,58,False,8,False,251,False,496,137,False,18,False
train,E6,d24d1b0532dcffae13e0999c0aca9e32041ea702285c78bf762a42222b2db93d,58,False,6,False,48,False,279,124,False,19,False
train,E6,dc799a42bdd6bf6bde9bbe5d07f0237748882e5d59cf38e1fe36ba98f51bc11e,58,False,4,False,48,False,259,106,False,19,False
train,E6,757897f8c16437c8e2959114fa3e9e44aa35103aa149a40ca2b3d301daa98bd7,58,False,8,False,48,False,294,137,False,19,False
train,E6,90063c3b717a476ba3b5c807932d6fd71089bb72a91a5351d8548f3e391a1162,115,False,5,False,607,False,914,142,False,21,False
train,E6,27c70d6cda1396bdeeed924a133ff72d00b766471e5574ee20cb59adcb2e74e2,115,False,3,False,607,False,893,123,False,21,False
train,E6,2620c205874e2d69b6729fcfded076614ca35a25ea55dab5470e414b8dc9f4f4,115,False,8,False,607,False,919,144,False,21,False
train,E6,79bf1f0a9adefc70eea1bf90891ab00749958bf30ba99340a926297ec5d528df,57,False,6,False,262,False,491,124,False,18,False
train,E6,2cab825e902056ac5da0004b2e5310915962688db8fd8fcaedb702ef0291c1a1,57,False,8,False,262,False,506,137,False,18,False
train,E6,24eeaad064d42e7bc4ad9e155257b85e39c85241d96a5cb6e8912fcb4219a4fd,57,False,7,False,262,False,557,189,False,18,False
train,E6,da150aeed6ecde5e4ecea49ed09fcc8a69c500669155c2308d123672c6a551cf,58,False,6,False,227,False,457,124,False,18,False
train,E6,6b5593d1994b9ed4a7d49828409d0ecde59b47662a6acecaa1fe26aac040be3e,58,False,3,False,227,False,454,124,False,18,False
train,E6,58220a8a3ba1a9a54585809224b39c1c32ceaef0ec512fcede37f8a19521b18b,58,False,8,False,227,False,472,137,False,18,False
train,E6,7fd4ebe5a16ad62dede50a69d0482375cf2b741956585d2b69a40799d74af125,58,False,7,False,227,False,523,189,False,18,False
train,E6,cb5665995ba8bd45facf5f078a7259ad1d5bce7a64caf80a484d2bda3520ff86,58,False,4,False,135,False,346,106,False,19,False
train,E6,044a4b58f947a178a16531c43e9b4ba0c04ce0cec49226d36f1e1cef63d807ce,58,False,3,False,135,False,363,124,False,19,False
train,E6,aa92c495aa75fce8ad76fb00b9264240aa1afcb5b22ea401b7f24e6081f797f7,58,False,8,False,135,False,381,137,False,19,False
train,E6,27e936dcb0d2ab8fc7e2b673056c2d678f00fad012eb7acedc493d8c2ba97a48,58,False,7,False,135,False,432,189,False,19,False
train,E6,809a33c1c81fbca4a9bd201c2a672c815800803747da2a7dd1fd86ceeb9eed82,58,False,4,False,172,False,383,106,False,19,False
train,E6,eb59bc9e482c725190e79806fe61144d8159688b3b8fb1e4be5e6c168e6e75ff,58,False,3,False,172,False,400,124,False,19,False
train,E6,e5a1199f75ebb33b6877f7dc2e3bc124f23974bf8c33188a9f8d9290e1cb4e9e,57,False,5,False,192,False,438,142,False,18,False
train,E6,1aa825ad5cc4ae12d1d9d55d68c29f504df07886b4e7e74ceeba82c28cde9b49,57,False,6,False,192,False,421,124,False,18,False
train,E6,aa25df032bb057094cf2c678710927c24c667adfb6ea9e06a5aa6db59927fb72,57,False,8,False,192,False,436,137,False,18,False
train,E6,5321fa5f49f63a4da2e203721248cf9b5545d722d6af25aba70edb91b65d93dc,57,False,7,False,192,False,487,189,False,18,False
train,E6,b4434799b45a07d688fac70f786dfe74e93ea9b57e7826aec7cf47f6bd741450,133,False,5,False,306,False,632,142,False,22,False
train,E6,e7801a1c8a579fc859ec38dfda72b38fa3ad9b853e5415a600aad5f721c41bb6,133,False,3,False,306,False,611,123,False,22,False
train,E6,234ca3f5732f50b77c9216a0668516b81e5a0d232c7d724f534b47b10c1aed5f,132,False,5,False,403,False,727,142,False,21,False
train,E6,cd7d16fb9bdca50c84c36a2e84f9f348bf1b84bd905b6e66a271e79e76b1113c,132,False,3,False,403,False,706,123,False,21,False
train,E6,54790eb84f87d7994801bee89c589fb32c2b2e9dbcabde07d377276a40c7d87a,132,False,8,False,403,False,732,144,False,21,False
train,E6,c0069dfb3d08657e96c51e73e5c8416e3316e48f609784432bc7ae94ba78ddb4,58,False,3,False,209,False,437,124,False,19,False
train,E6,c1a982b1d4e88935ac4ec3731e91a7d7b48e0d6476058163ba45cf6fb4fee00b,58,False,7,False,209,False,506,189,False,19,False
train,E6,fe7f6ce6f7d1bafd88d39e253fe5205386bd64eb92786f021139da781eb4c54d,114,False,5,False,257,False,560,142,False,18,False
train,E6,ab91d80e32619a08acf396c1fa8aac973c56ec8e1c69ded24396342d61d5868b,114,False,6,False,257,False,543,124,False,18,False
train,E6,682015f6ac401124a39b25bf4c67445993eaf02dee4f6582f3a912e83ee32a31,132,False,5,False,453,False,777,142,False,21,False
train,E6,9b92e3f1164871558b1c638475b735769535cb48ba7b5c93bb012e41c3807159,133,False,5,False,406,False,732,142,False,22,False
train,E6,3fe7e1ad6e0ecef6f9b42142402dca6915c7c5b60e044ac87663667e15a895bb,133,False,8,False,406,False,737,144,False,22,False
train,E6,4bc29f999c0f8666da9f8a5161e71b1622e88d765a70c6c48d297503b827659b,58,False,5,False,371,False,619,142,False,19,False
train,E6,32468fe09c515adbe51431036e311aad14d00e19aa116a4d127e3c0cdb8f158c,58,False,4,False,371,False,582,106,False,19,False
train,E6,a14841b961801a1f233df6342e08a8671aad3bb4b94468c35626b4532d2d3f15,104,False,3,False,341,False,615,123,False,20,False
train,E6,27c38d7806d5c0050b055f080888a44ceefd31021246e0432d3314cff19320c3,104,False,8,False,341,False,641,144,False,20,False
train,E6,6300f984ff69eeb2a33974f47d19813e8bd8484bf7503fea69e313a55a337721,132,False,3,False,593,False,896,123,False,21,False
train,E6,5948473b690e1b45b0c843948149107d6669d5c4c1fe858f9488c9bdb9f32687,132,False,8,False,593,False,922,144,False,21,False
train,E6,eaa346668c4ad869a0a5a2def049cea2591373cd3b471340b57bd0bea3b1ba98,57,False,4,False,354,False,563,106,False,18,False
train,E6,0fc71de0edc3037884ed2408f3a22e25ae06286f12b234c30c15856cd69da65c,57,False,7,False,354,False,649,189,False,18,False
train,E6,025ca0e1a4b2e4664f25511971a1d4f20f99cf62eb3428a2ce86daf83caf7268,133,False,5,False,585,False,911,142,False,22,False
train,E6,71f9a0296ae5c5e331abdb4d03077c3e037f7cb4b535226cacfc8a6269c03535,104,False,5,False,445,False,740,142,False,20,False
train,E6,ce0d8ef102c5aa1409f24d635bae0ba6ca12f5b52584b68276994cd7b8e3de70,104,False,3,False,445,False,719,123,False,20,False
train,E6,a2b3bc4552fa71fd6239094c6ab82dafdbb68fb301ba944c7c4a4f4e2d47ec29,104,False,8,False,445,False,745,144,False,20,False
train,E6,72f1f867efd49709826a8a6c2db1d3e26e4999507ace96888942dd06ad07b998,116,False,5,False,361,False,668,142,False,20,False
train,E6,b8b5f8f63b2675185288e9b18ef7ada2326101e8d1e9011150c8e3c800dc3166,116,False,3,False,361,False,647,123,False,20,False
train,E6,6ac1d97a13178c0fb232f33bf86e38a020244df5582dffa63d30d74cdc187554,133,False,5,False,391,False,717,142,False,22,False
train,E6,ae4c632a6158255aa50a42d12a83117cc1a4ecf210a5fc615a44e16d0b35bc62,133,False,8,False,391,False,722,144,False,22,False
train,E6,cc5905518cba681df1227d5c48e1412b0812e4dd83ddc287dd689a808e22687f,122,False,5,False,376,False,689,142,False,20,False
train,E6,c2592c242ae5eead3dd6c8d25bc4748d3d6ff0c23247f0196e4f409946cb5fa6,104,False,3,False,376,False,650,123,False,20,False
train,E6,fef96fa1c60090a98f74037d8214ac8204b3e7b8d694d5aa79f6f741df37f9a4,104,False,8,False,376,False,676,144,False,20,False
train,E6,d973509bd226d4b32cd7fbf4af86b68c905145880189a4888c5f976c32bddc66,133,False,5,False,420,False,746,142,False,22,False
train,E6,204bef6372b3887cb6da701993bf8e4caf01b738a70b97ff76698feb83ae04d8,133,False,8,False,420,False,751,144,False,22,False
train,E6,607d0cf315c7a306f7696e009a5e7e63ba99b48eae0f62af1e0b491038dd147c,122,False,5,False,543,False,856,142,False,20,False
train,E6,73cf14f25f9aa52124ac765ccc94177c3dc6b13bfed3e45b3b4318c0a0c89117,122,False,3,False,543,False,835,123,False,20,False
train,E6,003c1d04d778e573a78a0b21bc753d12b158d2b01d1e42130a5fd7e548c06345,122,False,8,False,543,False,861,144,False,20,False
train,E6,83eb9033b349e57e14ddc6292bcdbf35f7f5d6aecffe660c667ae20394acbb37,132,False,5,False,326,False,650,142,False,21,False
train,E6,4c56a8cfbe7e968a1fe03541e9067f0210893cb50020fd4debd44edb01afe476,132,False,8,False,326,False,655,144,False,21,False
train,E6,48f20ba4920f7e269cbd2bb923c6824cf3180191a8912510933743c4872c34fc,116,False,8,False,419,False,731,144,False,20,False
train,E6,95403900a96f41492ae71f88b730efb51421fcbe450036b205c54ae3952822e5,109,False,5,False,353,False,653,142,False,20,False
train,E6,1e63c59e4fbd7125de0127fc2fe0a8e4f0bc928826e092e8c38288be358488ea,132,False,5,False,530,False,854,142,False,21,False
train,E6,7ba11cb482c917cc36cbd81b70b12d360205a72a1d2ae01265432baf12570bdb,132,False,3,False,530,False,833,123,False,21,False
train,E6,aa73c03b2710870e409ec64f339ed550c19953f09f14710d175abdfcb933b5ba,109,False,5,False,414,False,714,142,False,20,False
train,E6,e4d310303dcd90bb7b8025b8005abb7588219af62d4c6053e2ce55d1b2eb570b,109,False,8,False,414,False,719,144,False,20,False
train,E6,0945c000f5bc75b56579a0eefc6f7232fe16c1045e66d88fa091e55b99cc6cbe,104,False,3,False,508,False,782,123,False,20,False
train,E6,60f3e86ff8c4ab78de54f25d5e037a3ee5b3a3e9c0d858e0e768660e03b1b92d,122,False,8,False,724,False,1042,144,False,20,False
train,E6,96b646f3983b0d6475ca7579c4e60a38b85685442456fd8fa36337f109cadf98,116,False,5,False,648,False,955,142,False,20,False
train,E6,71929bc45f0f26d9dde35be5c323c7e6d5ff602a0384dafe81f7b44c2788a815,116,False,8,False,648,False,960,144,False,20,False
train,E6,ea959e2684fa62aca09255c6696bdb7c1f1513ac3c2f4d213da892f3f46fa8cd,109,False,3,False,653,False,932,123,False,20,False
train,E6,c27a158d0b02c0c5d2eb408a2b08abc380b3e19208b2eb0dff7f558485526657,104,False,8,False,616,False,916,144,False,20,False
train,E6,f0b572e0d704974d205e025d18d6847f75f84bfaee531ca48827d99bc0b36a0b,119,False,5,False,345,False,654,142,False,19,False
train,E6,d58414e7e3967861b742abd4bf11628cc5aa1aa4dabd92ed550c125c0f417d89,119,False,3,False,345,False,633,123,False,19,False
train,E6,63fdbea3a212a89ae14435ead03bb170444e0033cb38243d60c1f21d482206ba,119,False,8,False,345,False,659,144,False,19,False
train,E6,950fd79a50e1f695d18b5ba042828ed436de5e94bc663895130a113b34f1b7df,102,False,5,False,360,False,653,142,False,20,False
train,E6,4e10573e44299563f9182fa616ec1c76d4d7c23f24253a386fc5d46a8a53f750,102,False,8,False,360,False,658,144,False,20,False
train,E6,9686898e8cbc0bc86872d6fa9767aaa7374e4a88545aea2eaa1d8c9bc4641899,122,False,5,False,676,False,989,142,False,20,False
train,E6,5323a20affbbb3273dec874a32abc808ac3aa5b21cf6c973db1a1b9b1b491ed1,113,False,5,False,384,False,688,142,False,20,False
train,E6,1a10b62988149a4ab13b8c14d1bcc18cdbfc6054a9d675e27d029383a63a3b1e,113,False,3,False,384,False,667,123,False,20,False
train,E6,c5397a014794f069bb213a01f92c6c9c3fd99d7811ee17ebd9152c2a145c54f5,119,False,5,False,451,False,760,142,False,19,False
train,E6,39c8f31f44f80103a80118c84c708f2a88c4469b782bd13698e650cb6ff0f1ec,119,False,3,False,451,False,739,123,False,19,False
train,E6,c4212f8534a3411b2bf0645e27f20d38124e19f6209c728a4c173a21b6f85b76,119,False,8,False,451,False,765,144,False,19,False
train,E6,c799cbe0d994ba4b76ae102517753b06e76ba7c448f6bda445fcbcaa64a48010,113,False,3,False,457,False,740,123,False,20,False
train,E6,ada447d21294a0e6b53d6802521687ea474301f125eb106075af3bd82309d44d,113,False,8,False,457,False,766,144,False,20,False
train,E6,72265d425a1e3e46260a9dabde0e4b168f65eec320fa97a40d7182a951048381,144,False,5,False,534,False,870,142,False,21,False
train,E6,8427771dd88647b6d9d573dd79b8864c1d3a99781f3e3ac848927c3804a974fd,144,False,3,False,534,False,849,123,False,21,False
train,E6,c8a399d5db19e868d9c247df4d6e9a7b67a7aeb80e76c472457163ae4eaaad06,144,False,8,False,534,False,875,144,False,21,False
train,E6,3fa3f12ffa4738e273162f583348276fcd3776376cf596b4e67647b4b06a1e78,102,False,8,False,442,False,740,144,False,20,False
train,E6,1a88ad93164a160bb2d4f1c288a2973d949a2b77c19b35faf743f18a0042bbee,119,False,5,False,327,False,636,142,False,19,False
train,E6,51613c3a0c6a261061f5dd5a6273f00ccd3a51b1018fa07434e01cd4fd49a332,119,False,3,False,327,False,615,123,False,19,False
train,E6,ca1cef1421ab83606147c9d29ddb89c8d3ccc565d93590cb9c6d651b6b78a3ee,119,False,8,False,327,False,641,144,False,19,False
train,E6,cb330b2b8a7cdbaad22db5f8e52cc5999f4f67a42f7e579132c15e6bff22c119,109,False,5,False,316,False,616,142,False,20,False
train,E6,1e26b12f6a5bdccc64d638efe977f9ee34b412eb9e76f74873ecfb4ecc02edbe,109,False,8,False,316,False,621,144,False,20,False
train,E6,501bca1f05b8d3ec6351a595391ba93b395ccf3d3abfde4feb1c6d6014cf2cdd,144,False,3,False,679,False,994,123,False,21,False
train,E6,ae0a8fe8235af06d4c68a07e10020cf210537aa71d4584619beafea210a2be4b,144,False,8,False,679,False,1020,144,False,21,False
train,E6,4c30361b6f0a57b5618c1d5635aae56cbd76d55fbe63564513c4331f7f988072,119,False,3,False,574,False,862,123,False,19,False
train,E6,7e1feaf3a4bbc17e4ec46a62b2ec3561f5495250882d8211db4fc48268ac45c4,119,False,8,False,574,False,888,144,False,19,False
train,E6,837cddddd81664ba329d3f356cbe5dbcfb7f960b3f342277bcef7d0a186c7dbd,113,False,5,False,521,False,825,142,False,20,False
train,E6,22bab99f85f66bc397b3479aabbb53820ac3d4f2686121099f7e23f9fb07160a,144,False,5,False,285,False,621,142,False,21,False
train,E6,b9fefe5874745faec350492c4bc5da36ffe260fd51a787a25b61ee8d5c636a5b,144,False,3,False,285,False,600,123,False,21,False
train,E6,f99bfaa895d5edde8b7159926a032ef1e0fb6baab76192cbdc369f876b3e9ce4,144,False,8,False,285,False,626,144,False,21,False
train,E6,cb27d65fd967a81dbf5fdd261b9eb304b464de6c6ea87fc16e6e35f0df0cc759,102,False,5,False,513,False,806,142,False,20,False
train,E6,5b4936ed1543803d4c1ac02cbdfb3983081af5360e88b0e2f2088123df1c36a7,102,False,3,False,513,False,785,123,False,20,False
train,E6,f869a6d8eea051903432046dca4a149cfe78f9bd8362310e14ccca5acefb0a49,119,False,5,False,501,False,810,142,False,19,False
train,E6,bc1c42066271336ea505220bc7bc3e1d3c280ab215978b69b997e45ad59a8274,119,False,3,False,501,False,789,123,False,19,False
train,E6,ce6e25d56db04165d826c92b703495b542a027217037234c5620fe837cee1843,113,False,3,False,564,False,847,123,False,20,False
train,E6,4b77464ab37ba41a68fab5abf032beac19d694fc561c3587841085348c6cec2e,144,False,5,False,570,False,906,142,False,21,False
train,E6,105a6f9f9a84cc78257d61c57c2d52b4b221496c2a5dc8ed3afd097abf836111,144,False,3,False,570,False,885,123,False,21,False
train,E6,a0d18b0cf50b52be2263e90e8bfe7cd3d2334b800c232a26beafa5dae1e1b376,144,False,8,False,570,False,911,144,False,21,False
train,E6,58cf4ed7bb4b5ad92e7f08b8cad3be696c9857ed312e092002d9fbdb72d0aefe,176,False,6,False,268,False,617,124,False,19,False
train,E6,3f11e9db4274f3ddb75031462afd7130b088513341e2018dc725ea93236baad3,176,False,4,False,268,False,597,106,False,19,False
train,E6,6768d99e41bcd821e28b2087efca8bd8d836e38673370b0622ff930674bbbd55,176,False,5,False,268,False,628,136,False,19,False
train,E6,20b7534a1f401ded246c9f3e71fcad1f4b02b84d7887c31c654d397ca56ad58d,114,False,5,False,136,False,439,142,False,18,False
train,E6,069d289f6f7570585676bef1f14feabc30a2902fb9868433ddf295566d807668,114,False,6,False,136,False,422,124,False,18,False
train,E6,91589ebc423196526d4b9068b05939197eb6c1abed23ff921515181deebcc022,114,False,5,False,252,False,555,142,False,18,False
train,E6,4f129a6f81d437382eea77e8757c0b56a8784236808e2312a1bc62d9e4e60153,114,False,6,False,252,False,538,124,False,18,False
train,E6,a0bd075a19ae2eb8c580f92d1166c0e138247474b7f9833e252d7281c32e1084,114,False,5,False,252,False,549,136,False,18,False
train,E6,55889b64eb4df29622c327257c891a9fbaa036a3a841a80a6df61c7d90b72c39,114,False,5,False,252,False,556,143,False,18,False
