dataset_variant,sample_id,risk_type,gold_label,rejected_score,chosen_score,chosen_schema,chosen_major_failures,chosen_score_cap,chosen_brief_reason_present,rejected_payload,rejected_source,supporting_rejected_sources,rejected_source_count,rejected_origin,message_hash,chosen_hash,rejected_hash
r6e_multi_reason_chosen,befb961ad6cf20223821b182dec06eb93ded2f68,high_to_mid_real_model_error,4,3,4,reason,no_major_failure,,True,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,9326cd0b35ce908c97360520a3a0a19b872a958d,7a44646248ca5c9912b04c354749bbd1da86ca90,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,be1321d38b36c49839edea52e657a1b0dabcf94a,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,109f0a4588992a6296f13f9127bf5c74d9a17ec3,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,e411072cba646476b2d7c17b7ff2d3ae5cbf9c7d,mid_to_low_real_model_error,3,2,3,reason,partial_or_incomplete,3,True,"{""score"":2}",qwq-plus,qwq-plus,1,real_model_score_output,9d898dce60bd652fbf7c45904195989ae33dc7fc,544f56ae24e1388674a7d97abc6c1140a9143d62,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6e_multi_reason_chosen,c3a8f2ca7d711074996ae0f05ba5658ed445d753,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,974268ef5384057cf7c7aedfc277eead4d8060df,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,5d84213a7e1cc8dd66c66f6dcd30b7a201587fe8,high_to_low_real_model_error,5,2,5,reason,no_major_failure,,True,"{""score"":2}",qwq-plus,qwq-plus,1,real_model_score_output,58c86d250890f89f266c4f46eceb9dc6422b464a,057f4ea0bedbb3c454e16b9ac10202504e0af8ca,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6e_multi_reason_chosen,04d03749a9fbd30bf4c719d9100e6abac73f9050,high_to_mid_real_model_error,4,3,4,reason,no_major_failure,,True,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,3d7016c77c3eb4ab5a96ff099c06bbde70d9f4af,7a44646248ca5c9912b04c354749bbd1da86ca90,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,9244fd8961a537574c99075f27020808b8899d64,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",EduBenchEvaluator,EduBenchEvaluator,1,real_model_score_output,47a7c832f8e1b19ef48be90c7a14295254c0f16f,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,ea00860ffd6200bce9bfc24d9f0453b84ea7c126,high_to_low_real_model_error,5,1,5,reason,no_major_failure,,True,"{""score"":1}",deepseek-v3,deepseek-v3,1,real_model_score_output,0fd0a40fd1c5649a0bf8a4d5ca193f753b4c5e8a,057f4ea0bedbb3c454e16b9ac10202504e0af8ca,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6e_multi_reason_chosen,45d0c0cdd54aa4d0a87f613141225d0192aede43,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",deepseek-v3,deepseek-v3,1,real_model_score_output,e89a3600b1e616b3dc3bac7bf2d5b42981e2034c,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,e3f6cecbdd85398492798c7883d34158f20a98c7,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,0296ac922a438fef92ba9d67a39f7c1afd318749,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,bd851881623a035b144e02aca9c1041660bd48a0,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",EduBenchEvaluator,EduBenchEvaluator,1,real_model_score_output,57fb5df696be97c3f7474487932ad079736a510a,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,5f6fbb495321622aac4f63ae92336dc247b6db31,high_to_low_real_model_error,5,1,5,reason,no_major_failure,,True,"{""score"":1}",deepseek-v3,deepseek-v3,1,real_model_score_output,44bb6160ac32a5c380aecdc582a9a21a0ae1e170,057f4ea0bedbb3c454e16b9ac10202504e0af8ca,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6e_multi_reason_chosen,d188f4704428dec364a97a491930337f3ca4d844,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",gpt-4o,gpt-4o,1,real_model_score_output,4770bb8d97fffbc3a0afa4c62e22280908fb24a6,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,7a5ae2c79851e40cccaf47deb5d4953023576ec9,low_to_high_real_model_error,2,5,2,reason,insufficient_evidence,2,True,"{""score"":5}",EduBenchEvaluator|qwq-plus,EduBenchEvaluator|qwq-plus,2,real_model_score_output,7bd0bcf9cb795fe7ceb13eaafc46d533d254848a,7bae28cbd1ec35932c3903c4a439964ea1c45cd8,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,d966e3a80e7b4a71ce4100e4a77752a9b8bedde2,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,a746ee7a93061c5018458f577a9c7542bc819388,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,b74afb58efe37bbf2a03ce0f852e70d16e208bcd,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,ba3f41d9e7d6bdb9b5176e2354b6e1046bfe7bda,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,eaa9089fe9e9d4183a95984a195a70b1baae237e,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",EduBenchEvaluator|gpt-4o,EduBenchEvaluator|gpt-4o,2,real_model_score_output,602c763680fe8858e74fc2f541602c0a0ed5acc7,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,ad09c00a22ca8121384bde837461dc12edb0cc23,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",EduBenchEvaluator|deepseek-v3|deepseek-r1,EduBenchEvaluator|deepseek-v3|deepseek-r1,3,real_model_score_output,44c846790d090d05823b3023455647d624dca8ee,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,44b9c99de9a3488aa88d06fbd0f711448b4b5fa0,high_to_low_real_model_error,5,1,5,reason,no_major_failure,,True,"{""score"":1}",qwen3_4b_r0a_direct|deepseek-v3,qwen3_4b_r0a_direct|deepseek-v3,2,real_model_score_output,c7430d01a587ac8a2fbb38f025b670bda50d5203,057f4ea0bedbb3c454e16b9ac10202504e0af8ca,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6e_multi_reason_chosen,1b77949cd2eccb76aa313e9b2e003f5a9eb2caff,high_to_mid_real_model_error,5,3,5,reason,no_major_failure,,True,"{""score"":3}",deepseek-r1,deepseek-r1,1,real_model_score_output,6820b6e00d6df43c1e14aecbbe9d202552849b90,057f4ea0bedbb3c454e16b9ac10202504e0af8ca,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,1f34260035d419aa79ce0630a1afabfac60da704,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",qwen3_4b_r0a_direct|EduBenchEvaluator|gpt-4o,qwen3_4b_r0a_direct|EduBenchEvaluator|gpt-4o,3,real_model_score_output,7916b15a60545ad63f3f838d1a188e720d580a6b,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,991844007373cdf6d7dfa84a0cdc16b5cb68386a,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",EduBenchEvaluator|qwq-plus,EduBenchEvaluator|qwq-plus,2,real_model_score_output,554b1b72a6a8bd037c59358c9d22db10ce2e830f,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,25d3e05119ffad1cae6b72c274d73d80b4de81db,high_to_low_real_model_error,4,1,4,reason,no_major_failure,,True,"{""score"":1}",deepseek-v3,deepseek-v3,1,real_model_score_output,13af624b02d4e682cd1a90774616fb574915a403,7a44646248ca5c9912b04c354749bbd1da86ca90,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6e_multi_reason_chosen,61a57b8cd57e43a156a1c449cd6e44d5ac6cf37a,high_to_mid_real_model_error,4,3,4,reason,no_major_failure,,True,"{""score"":3}",deepseek-r1,deepseek-r1,1,real_model_score_output,fc55e2967141f4361b7f1b0f4753c15085667753,7a44646248ca5c9912b04c354749bbd1da86ca90,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,477ba68e4017e8d3427c7034515a3196a9d894e3,high_to_mid_real_model_error,4,3,4,reason,no_major_failure,,True,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,5f32ffe124b10e26ec36304f2bfe6a7098209b02,7a44646248ca5c9912b04c354749bbd1da86ca90,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,1947f424625d896777f4dbddef16ab9afb7730aa,low_to_high_real_model_error,1,4,1,reason,unclear,1,True,"{""score"":4}",gpt-4o,gpt-4o,1,real_model_score_output,feb0b43e19b7829f3d5d3036bae1e773a2d5fbaf,e9a1c80b034e03333cfa652cfe3770056d403263,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,787c9168efe6aa8d5b777b6d8f5033e1fd2c9135,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",deepseek-v3|gpt-4o,deepseek-v3|gpt-4o,2,real_model_score_output,bfd5b24d9ae7b279adc11899bcaf37cd56253523,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,1b0ddc727cc651454f7823b107d6bc27e25fd4f6,high_to_low_real_model_error,4,2,4,reason,no_major_failure,,True,"{""score"":2}",qwq-plus,qwq-plus,1,real_model_score_output,26bd29733581bce0cbce3c0f54678635be50d858,7a44646248ca5c9912b04c354749bbd1da86ca90,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6e_multi_reason_chosen,0c565fb8689ee4cdba485a2afd688bad83211f0f,high_to_mid_real_model_error,5,3,5,reason,no_major_failure,,True,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,c05470bdc15c2e9df095b24e366cdfd7dcb00145,057f4ea0bedbb3c454e16b9ac10202504e0af8ca,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,85d1a0889004d86b237b8df1cf33b46e3c9dac1e,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator,qwen3_4b_r0a_direct|EduBenchEvaluator,2,real_model_score_output,3e435dfaf8410eabf4497d0f1b5d75c750a3e5f0,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,08e17a89ec6bdaf01401e8273bb48c4a9389829d,high_to_mid_real_model_error,4,3,4,reason,no_major_failure,,True,"{""score"":3}",deepseek-v3,deepseek-v3,1,real_model_score_output,8ede2790a70df93def072b45dc8372d1e487d407,7a44646248ca5c9912b04c354749bbd1da86ca90,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,c800537be8d7320006c67943c203ee94cb96edd6,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",EduBenchEvaluator,EduBenchEvaluator,1,real_model_score_output,c3dbf5f4c569c2d3e89b38924ee46d11add5a041,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,47f26c976985aef8becb63e728e5fc873c95eccc,high_to_mid_real_model_error,4,3,4,reason,no_major_failure,,True,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,4b76848d4dca08d734f967a0de25caa72af088bc,7a44646248ca5c9912b04c354749bbd1da86ca90,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,8c24d7d3dace43476e84152a5f1cf8d8be692875,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",EduBenchEvaluator,EduBenchEvaluator,1,real_model_score_output,a8a129f4af2603f284bba56ba6f73f0dbda94529,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,ef8e86af63b4ba03d4eba30c0e3d7e7e751d8238,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|gpt-4o|qwq-plus,3,real_model_score_output,970740de7b267efc9c8e23f58472295cac262c6a,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,bd7124d01e96e50d3ca931cd7e892e48a044d7a5,high_to_low_real_model_error,4,1,4,reason,no_major_failure,,True,"{""score"":1}",deepseek-r1,deepseek-r1,1,real_model_score_output,f2a290ad1d07711dfc474ec89e321ef99da9ffe5,7a44646248ca5c9912b04c354749bbd1da86ca90,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6e_multi_reason_chosen,c4adab09f5caa80f4b140136bbf5178f99468d26,high_to_mid_real_model_error,4,3,4,reason,no_major_failure,,True,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,af59b00fc79a5a04bef741686a6caf148d84cd6b,7a44646248ca5c9912b04c354749bbd1da86ca90,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,f6ceef1f7fbc3cdacfb957c48f4e80d4bc4f578d,high_to_low_real_model_error,5,1,5,reason,no_major_failure,,True,"{""score"":1}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,6983a5504139e7ed9c80c19cf6d674c894d2f16f,057f4ea0bedbb3c454e16b9ac10202504e0af8ca,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6e_multi_reason_chosen,383b9271df1c2ad71738d8b844d01caf8672fb88,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",EduBenchEvaluator|qwq-plus,EduBenchEvaluator|qwq-plus,2,real_model_score_output,3ea5419daa685085e6a55a6fc4b5fe4117eb07d9,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,ba114a1a8452ac012af5a1940b242d85f38538d3,low_to_mid_real_model_error,2,3,2,reason,surface_fluent_but_hidden_defect,2,True,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,74f1991ecc0a4ee03ef2f0f2a72685370d9f53db,0386178850a91e975c3b06e0277d79f5f468fb11,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,8f45503d48fa73ac1a5eb12edd1b546dbe1b82a9,high_to_low_real_model_error,5,1,5,reason,no_major_failure,,True,"{""score"":1}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,9a01c8d3c1b76d04146202fc0caf99863371572b,057f4ea0bedbb3c454e16b9ac10202504e0af8ca,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6e_multi_reason_chosen,5f49408dc946e20b53fc778272f6d7e03620edfc,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,660848e8c274f3e3a37b4d9886e43b03ecbe54a3,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,13af8e6896f2be6cf223e45bf4f1652fe39fe7d3,low_to_high_real_model_error,2,4,2,reason,missing_key_point,2,True,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-r1|gpt-4o,qwen3_4b_r0a_direct|deepseek-r1|gpt-4o,3,real_model_score_output,bf601e62c0d53a3fef3e03409297e7f896b1a0e5,06f0bc1f47e70a92df99a260fefb7e274e03be2e,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,76e750a626d946723b2ae83d161e6023b61db267,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator,qwen3_4b_r0a_direct|EduBenchEvaluator,2,real_model_score_output,ca8d0d7687e1e8f4de4eeb62ffd00768fa90c17d,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,6c6b212f33ba4beee2d558b3d37f4dcbb6096746,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,d6dbb21177a1706ac6cd3535db13f336e2e9fd11,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,721ac9066341fe03ddab63efd431124d3461b246,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,4711558f7f91ca247684608c017336a35f45e8bd,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,34d1c2d12a4242a8a26ed4f998ae1f08b3210cdf,low_to_high_real_model_error,1,4,1,reason,answer_key_or_reference_mismatch,1,True,"{""score"":4}",deepseek-v3,deepseek-v3,1,real_model_score_output,b27a7cbd71e7287d40dab030f276861b246ed549,aa0b03a3d4bc4fc14646397a5463e831d4dcf7fc,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,88b5d66ecdaa22219bcf781219d169f927292631,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",EduBenchEvaluator|gpt-4o,EduBenchEvaluator|gpt-4o,2,real_model_score_output,408fc32cb7df085809379862f3fb4400991169e2,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,cca3ac84ec731f720bfdb784bcc3da146c3bc26c,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",EduBenchEvaluator|deepseek-v3|deepseek-r1,EduBenchEvaluator|deepseek-v3|deepseek-r1,3,real_model_score_output,97c2e229e0a3a95ca564e93b4a942596aeefee63,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,c9cbf80ef5655c84543baa39156710f9f5db1d3e,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o,4,real_model_score_output,977de0466a9111c74a19400fb48ddcdcb414c0f7,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,ba114a1a8452ac012af5a1940b242d85f38538d3,low_to_high_real_model_error,2,5,2,reason,surface_fluent_but_hidden_defect,2,True,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator,qwen3_4b_r0a_direct|EduBenchEvaluator,2,real_model_score_output,74f1991ecc0a4ee03ef2f0f2a72685370d9f53db,0386178850a91e975c3b06e0277d79f5f468fb11,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,a5b40ba0a800e6ec0da88e7d0591d092caa41ae1,low_to_high_real_model_error,2,4,2,reason,missing_key_point,2,True,"{""score"":4}",gpt-4o,gpt-4o,1,real_model_score_output,8ae08e1d4fc77fbb87b25bc7c2e9aeb16ce78faf,946177a7b686bfaef711e247d4939b8093b6ed6e,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,1d5f77fabc222d72e4fb87f25eb3e5c41e786cf4,low_to_high_real_model_error,1,4,1,reason,surface_fluent_but_hidden_defect,1,True,"{""score"":4}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1|gpt-4o,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1|gpt-4o,4,real_model_score_output,e03b9ed2409092fe64f70b9527516f9c18c78659,3c77579733a5da5dcbb32fdba8447310ceb5278d,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,2c9bb7e48f78ac5ea58bc5190138b984ff2f16b7,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-v3|gpt-4o,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o,3,real_model_score_output,30e290786e73d91c42c3293c6666a248e1bc4958,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,a2963f0bafecf877ce9d9f85ccd07d324522a500,low_to_high_real_model_error,1,5,1,reason,insufficient_evidence,1,True,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,76e9600585f99fe46814d601ce6402e63070b4d6,efe07d425b6d60360e99e0d621bfaf164d461eb7,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,1338e3e8db67fa1b30e5433a5e5f725d37f47dbf,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,1d53b78aa3315a01f8fd89e66d75781851b01179,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,592bb96502c844289117d0bab200bea0ed6eea89,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",deepseek-r1|gpt-4o,deepseek-r1|gpt-4o,2,real_model_score_output,3d8b6f52d937cd076b750d4fec70932aaea7daaa,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,0d0381648fe4a4fe0190a9078762a6c964c16c3f,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",deepseek-r1,deepseek-r1,1,real_model_score_output,d7dbd6846bb5fa8dfcf61bf25c907888165f2bce,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6e_multi_reason_chosen,dd43afdd47f0db627b8c4dfec04e464ceaf3aceb,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|qwq-plus,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|qwq-plus,4,real_model_score_output,6ecf26bb9ee772b0c15f4e8e4dd4a8e351ecc757,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,3cdde12207ae884f8277f44fbf883427ce65b8e3,high_to_mid_real_model_error,4,3,4,reason,no_major_failure,,True,"{""score"":3}",deepseek-r1,deepseek-r1,1,real_model_score_output,d319b53065f08f2431a683e360a127af7f1a025c,7a44646248ca5c9912b04c354749bbd1da86ca90,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,58f9516058f0aaf57bf094ce5ad24f1ddba97fdc,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,aa6060d8a4c10813fa0dceab36fa465aec20de79,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,d51d8dd9b7997d33c344705c71d0adc6f33b8f6e,mid_to_high_real_model_error,3,5,3,reason,partial_or_incomplete,3,True,"{""score"":5}",EduBenchEvaluator|gpt-4o,EduBenchEvaluator|gpt-4o,2,real_model_score_output,87a1944c5f5da66b6d3a15c5e72c363ae0ec6a76,544f56ae24e1388674a7d97abc6c1140a9143d62,beb005be4da3a0130f32c06ff634b762c7be9c49
r6e_multi_reason_chosen,e3c3215a23837d68e2a0405b34dcdb37b71416b0,high_to_mid_real_model_error,5,3,5,reason,no_major_failure,,True,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,b6be9377ca12aba6d8a96bdd4505a0ad79a03747,057f4ea0bedbb3c454e16b9ac10202504e0af8ca,0f3e87d934aa22cb85860f178b7b054798903c13
r6e_multi_reason_chosen,1f333aaf00ab8016b14e9cd17cc75e8dd29cc7a9,mid_to_high_real_model_error,3,4,3,reason,partial_or_incomplete,3,True,"{""score"":4}",EduBenchEvaluator|deepseek-v3,EduBenchEvaluator|deepseek-v3,2,real_model_score_output,48668a2a3fc62c2d61a7cedd591d3c71c21d4d41,544f56ae24e1388674a7d97abc6c1140a9143d62,bf2355b31a3942f09ea148ff7e236fb0f09a8390
