sample_id,pilot_group,original_score,original_region,qwen_score,deepseek_score,score_gap,qwen_failure_bucket,deepseek_failure_bucket,qwen_derived_risk,deepseek_derived_risk,qwen_training_use,deepseek_training_use,conflict_type,adjudication_priority,question_preview,answer_preview,rubric_preview,top80_for_adjudication
c800537be8d7320006c67943c203ee94cb96edd6,train_mid_borderline,3,mid,2,2,0,hidden_or_missing_failure,visible_failure,unclear,high,low_weight,low_weight,derived_risk_disagreement;failure_bucket_disagreement,6,"问题：在教育学中，哪个教学方法最强调学生的主动参与？ 学生的答案：合作学习法 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 3, ""评分细节"": ""学生提到的合作学习法确实是一种非常重视学生主动参与的教学方法。这种方法鼓励学生通过小组形式共同完成学习任务，从而促进相互之间的交流与合作。"", ""个性化反馈"": ""您的回答是正确的，合作学习法确实强调了学生的主动参与。不过，您可能还需要了解更多关于其他强调学生主动参与的教学方法，比如探究式学习、项目式学习等。这些方法同样也注重学生的自主性和探索精神，可以进一步研究它们的特点和...","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完...",False
d3e2de90a57770f5c07521715e59168a2374b4fa,train_mid_borderline,3,mid,2,2,0,hidden_or_missing_failure,visible_failure,high,high,low_weight,low_weight,failure_bucket_disagreement,6,"学科:体育教育学 学制级别:大学 知识点：运动学习与技能习得 问题类型：单选题 .请根据学科,学制级别,知识点,问题类型生成一个对应的问题。""问题""和""提供的思路"":,以json格式返回","```json { ""问题"": ""在体育教育中，影响运动技能习得的主要因素不包括以下哪一项？"", ""提供的思路"": [ ""运动技能的习得涉及多个方面的因素，包括个体的身体素质、心理状态、学习环境等。"", ""仔细分析每个选项，找出与运动技能习得无关的因素。"", ""答案应排除那些虽然重要但与直接技能习得无直接关系的因素。"" ], ""选项"": { ""A"": ""遗传因素"", ""B"": ""教练员的指导"", ""C"": ""场地器材条件"", ""D...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",False
dcf321c484e4128628a7517762ccaf72fc0916d8,train_all_low_label,1,low,1,1,0,hidden_or_missing_failure,visible_failure,high,high,high_weight,high_weight,failure_bucket_disagreement,6,"学科:法学 学制级别:博士 问题：在国际法中，以下哪一个原则主要用于解决国家之间的领土争端？ A. 不干涉内政原则 B. 自决原则 C. 先占原则 D. 互惠原则 .请根据问题生成对应的答案。""答案"":,以json格式返回","```json { ""答案"": ""C. 先占原则"" } ```","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱...",False
ec1b7e863165c056507715224ded755e27611ace,train_mid_borderline,3,mid,2,2,0,visible_failure,hidden_or_missing_failure,high,high,low_weight,low_weight,failure_bucket_disagreement,6,Question: Which of the following statements is true about the acceleration due to gravity on Earth? Original Answer: The acceleration due to gravity is the same at all altitudes on Earth. You are providing error-corre...,"```json { ""Corrected Answer"": ""The acceleration due to gravity decreases with an increase in altitude from the Earth's surface."", ""Error Explanation"": ""The original answer is incorrect because the acceleration due to ...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
f54280d4caeef0bdadc941acfcd5f7fede5d6838,train_all_low_label,1,low,1,1,0,visible_failure,visible_failure,unclear,high,high_weight,high_weight,derived_risk_disagreement,6,"问题：在神经生理学中，动作电位的过程中不包括以下哪一个步骤？ A) 去极化 B) 再极化 C) 超极化 D) 钙离子流入细胞 学生的答案：C) 超极化 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 1, ""评分细节"": { ""正确答案"": ""D) 钙离子流入细胞"", ""解释"": ""在神经生理学中，动作电位的过程主要包括去极化、复极化和超射（或称为反极化）等阶段。钙离子流入细胞并不是动作电位过程中的一个标准步骤。"" }, ""个性化反馈"": { ""建议"": ""你的选择是正确的。在动作电位过程中，确实不包括钙离子流入细胞这一步骤。钙离子在神经元的信号传导中有重要作用，但它们主要参与的是神经递质释放的...","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完...",False
f5dbe00c4a0fb5c4c818e8c652cdcdec09c3d65a,train_all_low_label,2,low,2,2,0,hidden_or_missing_failure,visible_failure,high,high,high_weight,high_weight,failure_bucket_disagreement,6,"问题：请简述第二次世界大战的主要参战国和其领导者。 原答案：第二次世界大战的主要参战国包括德国的希特勒、美国的罗斯福、法国的拿破仑和苏联的列宁。 你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","```json { ""纠错后答案"": { ""主要参战国"": [ ""德国"": ""希特勒"", ""意大利"": ""墨索里尼"", ""日本"": ""东条英机"", ""美国"": ""罗斯福"", ""英国"": ""丘吉尔"", ""苏联"": ""斯大林"" ] }, ""纠错说明"": { ""拿破仑"": ""拿破仑是法国历史上的人物，活跃在19世纪初期，并未参与第二次世界大战。因此，原答案中提到的‘法国的拿破仑’是错误的。"", ""列宁"": ""列宁是俄国革命家，主要活动时...","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性...",False
fa1185b0d39c5672a438e0c801f08aa836e50bc1,train_mid_borderline,3,mid,2,2,0,visible_failure,visible_failure,unclear,high,low_weight,low_weight,derived_risk_disagreement,6,"问题：在研究中世纪封建制度发展的过程中，下列哪些因素对其演变起到了关键作用？（可选择多个） A. 农奴制 B. 城市化进程 C. 十字军东征 D. 文艺复兴 E. 黑死病的流行 F. 军事科技的进步 学生的答案：['A', 'C', 'E', 'F'] 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 3, ""评分细节"": ""学生正确选择了四个因素中的三个，但漏掉了对城市化进程的影响。"", ""个性化反馈"": ""您的回答非常接近完全正确。您准确地指出了农奴制、十字军东征、黑死病的流行以及军事科技的进步对中世纪封建制度演变的关键影响。然而，城市化进程同样是一个重要的因素，它促进了经济和社会结构的变化，进一步削弱了封建制度的基础。希望您能更加全面地考虑各个因素的影响。"" } ```","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完...",False
1905d9dcdf2880df39d9d380624436abd892da5a,train_all_low_label,2,low,2,1,1,hidden_or_missing_failure,hidden_or_missing_failure,high,high,high_weight,low_weight,training_use_disagreement,7,"Question: Which part of the plant is responsible for photosynthesis? A) Roots B) Stems C) Leaves D) Flowers Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, ...","{ ""reasoning"": ""Photosynthesis is a process by which plants, algae, and some bacteria convert light energy into chemical energy. This process primarily requires sunlight, water, and carbon dioxide to produce oxygen an...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; re...",False
1947f424625d896777f4dbddef16ab9afb7730aa,exp27f_top40_conflict_reaudit,1,low,2,1,1,hidden_or_missing_failure,hidden_or_missing_failure,high,high,low_weight,high_weight,training_use_disagreement,7,"Question: True or False: The human liver has the capacity to regenerate after surgical removal of a portion of its tissue. Student's Answer: True Please provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" ...","{ ""Score"": 1, ""Scoring Details"": ""The student answered correctly. The liver indeed has an impressive regenerative capacity, which is one of the most remarkable features of this organ."", ""Personalized Feedback"": ""Your ...","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",False
1eed638f510e41f6a5f183706373434d0d7dbe9e,train_clean_high_controls,4,high,4,5,1,no_failure,no_failure,low,low,high_weight,low_weight,training_use_disagreement,7,"Knowledge Point: Mechanisms of Drug Resistance in Cancer Therapy Based on this knowledge point, provide ""Teaching Materials"": Teaching materials should include teaching objectives, key points and difficulties, classro...","```json { ""teaching_materials"": { ""topic"": ""Mechanisms of Drug Resistance in Cancer Therapy"", ""grade_level"": ""Undergraduate/Graduate"", ""subject"": ""Biology/Medicine"", ""teaching_objectives"": [ ""To understand the fundame...","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner l...",False
25b2aca3522e1455a7dad91ab18dedaaf7d3e1bb,train_clean_high_controls,5,high,4,5,1,no_failure,no_failure,low,low,low_weight,high_weight,training_use_disagreement,7,Question: Which of the following factors is most crucial for determining the success of a crop in a particular region? A) Soil pH B) Seed variety C) Irrigation method D) Climate conditions Please provide reasoning bas...,"{ ""reasoning"": ""The success of a crop in a particular region can be influenced by multiple factors including soil pH, seed variety, irrigation method, and climate conditions. However, climate conditions encompass a br...","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",False
360455e8767307329feaafbc43ecbceb7ddd92a9,train_clean_high_controls,4,high,5,4,1,no_failure,no_failure,low,low,low_weight,high_weight,training_use_disagreement,7,"Student Profile: Student Profile: {'Name': 'Alex Johnson', 'Year': 'Sophomore', 'Major': 'Chemical Engineering', 'Strengths': ['Strong analytical skills', 'Good grasp of chemical equations'], 'Weaknesses': ['Struggles...","```json { ""Personalized_Learning_Content"": [ { ""Task"": ""Watch a series of visual tutorials on organic chemistry concepts, focusing on reaction mechanisms and stereochemistry."", ""Resource"": ""Khan Academy Organic Chemis...","[""5: Highly personalized content/advice/feedback based on student level/traits/needs; resource and learning path suggestions are accurate, practical, and valuable."", ""4: Demonstrates some adaptation to student situati...",False
3b5a8c4295de94d52db9f719bd2bf0ff725b74bc,train_all_low_label,2,low,2,1,1,visible_failure,visible_failure,high,high,high_weight,low_weight,training_use_disagreement,7,"Subject:Aquaculture Education Level:Undergraduate Knowledge Point:Aquaculture involves the farming of aquatic organisms, including fish, mollusks, crustaceans, and aquatic plants. It encompasses breeding, rearing, and...","```json { ""Question"": ""Which of the following best describes the primary focus of aquaculture?"", ""Provided Reasoning"": ""Aquaculture is the practice of farming aquatic organisms such as fish, mollusks, crustaceans, and...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
41eb55e5d3584329f599a5075f3f50da9ab7ad85,train_high_disagreement_protection,4,high,4,5,1,no_failure,no_failure,low,low,high_weight,low_weight,training_use_disagreement,7,"问题：在教育学中，哪个教学方法最强调学生的主动参与？ 学生的答案：合作学习法 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 80, ""评分细节"": { ""正确性"": 70, ""理由"": ""合作学习法确实非常强调学生的主动参与。在这种方法中，学生通过小组合作共同完成任务或解决问题，每个人都有机会表达自己的观点并倾听他人的意见，这有助于提高学生的参与度和互动性。"", ""完整性"": 90, ""理由"": ""学生回答得出了正确的方法名称，并简要说明了这种方法的特点，但可以进一步详细阐述合作学习法的具体实施方式和优势。"" }, ""个...","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性...",False
4e8de28f80d08aa71efda1f2d7dee79f9199c882,train_high_disagreement_protection,4,high,4,5,1,no_failure,no_failure,low,low,high_weight,low_weight,training_use_disagreement,7,"问题：在神经生理学中，动作电位的过程中不包括以下哪一个步骤？ A) 去极化 B) 再极化 C) 超极化 D) 钙离子流入细胞 学生的答案：C) 超极化 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","{ ""评分"": ""错误"", ""评分细节"": ""学生的答案选择了C) 超极化，这是不正确的。在动作电位的过程中，超极化是一个关键步骤，它发生在再极化之后，使膜电位低于静息电位。"", ""个性化反馈"": ""感谢你的回答！在动作电位的过程中，确实包括去极化、再极化和超极化等步骤。然而，你选择的C) 超极化实际上是动作电位的一个组成部分。正确的答案应该是D) 钙离子流入细胞，因为钙离子的流入并不是动作电位的直接步骤，而是与神经递质释放等后续...","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱...",False
58e59efa47d8a775194d231e6b473cd0d4b40baa,train_education_dimension_stress,4,high,3,4,1,visible_failure,visible_failure,low,low,low_weight,high_weight,training_use_disagreement,7,"问题：考虑一个有机分子，其含有羧基(-COOH)和酯基(-COOR')。请解释该分子在酸性和碱性条件下的水解反应机理，并讨论不同条件下的反应产物。 请根据这个问题提供思路。""提供的思路"":,以json格式返回","{ ""思路"": { ""背景信息"": ""该分子同时含有羧基(-COOH)和酯基(-COOR')，这样的结构使得它既可以发生羧酸的性质反应，也可以进行酯类化合物的特性反应。"", ""酸性条件下反应"": { ""机理"": ""在酸性条件下，由于存在质子(H+)，可以促进酯基的水解反应。具体来说，首先酯基中的羰基氧(O)会接受一个H+形成正电荷的中间体，随后这个中间体与水反应生成醇和羧酸。"", ""产物"": ""主要产物为相应的羧酸和醇。"", ""注...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",False
5d1142eadd0671e43ec64938e19a3e690e02513f,train_mid_borderline,3,mid,2,1,1,visible_failure,visible_failure,high,high,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"Subject:Aquaculture Education Level:Undergraduate Knowledge Point:Aquaculture involves the farming of aquatic organisms, including fish, mollusks, crustaceans, and aquatic plants. It encompasses breeding, rearing, and...","```json { ""Question"": ""Which of the following activities is a primary component of aquaculture?"", ""Options"": { ""A"": ""Deep-sea trawling for wild fish populations"", ""B"": ""Breeding and rearing trout in controlled pond sy...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
5eca8796afa57332b77efb229a632e49b196cbed,exp27f_top40_conflict_reaudit,3,mid,4,5,1,no_failure,no_failure,low,low,low_weight,low_weight,one_teacher_disagrees_with_human,7,"Question: True or False: The Andes Mountains are located in North America. Student's Answer: True Please provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answer, in J...","{ ""Score"": 0, ""Scoring Details"": { ""Correct Answer"": ""False"", ""Student's Answer"": ""True"", ""Explanation"": ""The Andes Mountains are located in South America, not North America. They extend through seven South American c...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
5f27d9555a40c573edac21732500294d2d1fd559,train_high_disagreement_protection,4,high,4,5,1,no_failure,no_failure,low,low,high_weight,low_weight,training_use_disagreement,7,"Question: Discuss the role of neurotransmitters in the regulation of mood, and how imbalances can lead to mood disorders. Student's Answer: Neurotransmitters are chemicals in the brain that transmit signals between ne...","```json { ""Score"": 7, ""Scoring Details"": { ""Content Accuracy"": 8, ""Completeness"": 6, ""Clarity"": 7, ""Depth of Explanation"": 6, ""Relevance"": 8 }, ""Personalized Feedback"": ""Your answer correctly identifies the role of ne...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
661f9b91a67dbdfa38a6b511275e3e1b208be433,train_mid_borderline,3,mid,4,5,1,no_failure,no_failure,low,low,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"Question: Explain the strategic significance of high ground in military operations. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","{ ""Reasoning Provided"": [ ""In military operations, the concept of controlling high ground is often emphasized due to several strategic advantages it offers. Firstly, from an elevated position, forces can achieve a bet...","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",False
78586d2e30d916ca3e7585a536f198601566e300,train_education_dimension_stress,5,high,4,5,1,no_failure,no_failure,low,low,low_weight,high_weight,training_use_disagreement,7,"Anxiety Level: Moderate Anxiety Dialogue with Student: [{'Agent': 'Hi there! How are you feeling about your History studies today?'}, {'Student': 'Hey, I’m feeling a bit anxious, to be honest. There’s just so much to ...","```json { ""Emotional State Analysis"": { ""Anxiety Level"": ""Moderate Anxiety"", ""Primary Concern"": ""Overwhelmed by the volume of information for the History exam"", ""Secondary Concern"": ""Uncertainty about the effectivenes...","[""5: Excellent role-playing (e.g., teacher/TA); language style, professionalism, and tone (e.g., encouraging/serious) are perfectly aligned with the assumed role and audience."", ""4: Role and tone are mostly consistent...",False
89f8c6ed8c1b947a44510dcc18b38a1d97571453,exp27f_top40_conflict_reaudit,2,low,1,2,1,visible_failure,visible_failure,high,high,low_weight,high_weight,training_use_disagreement,7,"学科:法学 学制级别:博士 问题：在国际法中，以下哪一个原则主要用于解决国家之间的领土争端？ A. 不干涉内政原则 B. 自决原则 C. 先占原则 D. 互惠原则 .请根据问题生成对应的答案。""答案"":,以json格式返回","```json { ""答案"": ""B. 自决原则"" } ``` 注解：自决原则是国际法中的一个重要原则，尤其适用于处理殖民地独立、民族分离等问题，也常用于解决某些领土争端。不过，在解决具体的领土争端时，国际社会也可能会采用其他多种方法和原则，包括但不限于协商、仲裁、调解等。题目所列选项中，最符合解决领土争端的是自决原则。但是，需要指出的是，先占原则（C）更多是在历史上被使用，现代国际法实践中较少见到。不干涉内政原则（A）主要涉及国...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",False
8aef5ba70b7f6bbf69abef639a8f076230c83908,train_clean_high_controls,5,high,4,5,1,no_failure,no_failure,low,low,low_weight,high_weight,training_use_disagreement,7,"问题：在分布式系统中，一致性模型的重要性是什么？以下哪个选项最好地描述了它的作用？ A) 提高系统的吞吐量 B) 确保所有节点之间的数据保持一致 C) 降低系统的响应时间 D) 提高系统的可扩展性 学生的答案：B) 确保所有节点之间的数据保持一致 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": ""正确"", ""评分细节"": { ""正确性"": 100, ""理解深度"": 90, ""选项匹配度"": 100 }, ""个性化反馈"": { ""解释"": ""一致性模型的核心目标是定义分布式系统中数据同步的规则，选项B准确描述了其本质作用。"", ""补充说明"": [ ""强一致性（如线性一致性）要求所有节点实时同步数据，但可能牺牲性能；"", ""最终一致性允许暂时不一致，通过异步同步实现高可用性；"", ""选项A/C...","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱...",False
9244fd8961a537574c99075f27020808b8899d64,train_mid_borderline,3,mid,2,1,1,visible_failure,visible_failure,high,high,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"Subject:Physical Education Education Level:Undergraduate Knowledge Point:The FITT principle is a foundational concept in physical education that stands for Frequency, Intensity, Time, and Type. It is used to structure...","```json { ""Question"": ""What are the four components of the FITT principle, and briefly explain each one?"", ""Provided Reasoning"": ""This question directly addresses the foundational elements of the FITT principle (Frequ...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
92daf9b19527bc04b322e7ff200a23950ba4724b,train_mid_borderline,3,mid,2,1,1,visible_failure,visible_failure,high,high,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"Subject:Public Administration Education Level:PhD Knowledge Point:Public administration at the PhD level often involves understanding complex governance structures, policy analysis, and the implementation of public po...","```json { ""Question"": ""Which of the following best describes the primary focus of public administration at the PhD level?"", ""Options"": [ ""A) Developing marketing strategies for public sector organizations"", ""B) Unders...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
95dbe3a4bea98b999c43484f0d51e5b97b7146a4,train_high_disagreement_protection,4,high,4,5,1,no_failure,no_failure,low,low,high_weight,low_weight,training_use_disagreement,7,"Question: Explain the role of microRNAs in the regulation of gene expression in eukaryotic cells. Student's Answer: MicroRNAs (miRNAs) are small, non-coding RNA molecules that play a crucial role in regulating gene ex...","```json { ""Score"": 5, ""Scoring Details"": { ""Accuracy of Information"": 2, ""Comprehensiveness"": 2, ""Clarity and Coherence"": 1 }, ""Personalized Feedback"": { ""Positive Aspects"": ""Your answer correctly identifies the prima...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
98fa83f19f1a21aad265a428cda1dc4b0810c01c,train_mid_borderline,3,mid,2,1,1,visible_failure,visible_failure,high,high,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"Subject:Psychology Education Level:Undergraduate Knowledge Point:Cognitive dissonance is a psychological concept that refers to the discomfort experienced when holding two or more conflicting cognitions (e.g., beliefs...","```json { ""Question"": ""Cognitive dissonance occurs when an individual experiences:"", ""ProvidedReasoning"": ""This question tests the understanding of the core definition of cognitive dissonance at the undergraduate leve...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
9fdf5ac4ce9e42b699e040bcc32841d72d8c9e07,train_all_low_label,1,low,1,2,1,visible_failure,visible_failure,high,high,high_weight,low_weight,training_use_disagreement,7,"问题：在神经生理学中，动作电位的过程中不包括以下哪一个步骤？ A) 去极化 B) 再极化 C) 超极化 D) 钙离子流入细胞 学生的答案：C) 超极化 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 1, ""评分细节"": { ""正确答案"": ""D) 钙离子流入细胞"", ""解释"": ""在神经生理学中，动作电位的过程主要包括去极化、复极化和超射（或称为反极化）等阶段。钙离子流入细胞并不是动作电位过程中的一个标准步骤。"" }, ""个性化反馈"": { ""建议"": ""你的选择是正确的。在动作电位过程中，确实不包括钙离子流入细胞这一步骤。钙离子在神经元的信号传导中有重要作用，但它们主要参与的是神经递质释放的...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",False
a5e7eceadaa33c7f2f84221ca57d79ed86ea85e9,train_education_dimension_stress,5,high,5,4,1,no_failure,no_failure,low,low,high_weight,low_weight,training_use_disagreement,7,"Anxiety Level: Mild Anxiety Dialogue with Student: [{'Agent': 'Hi! How are you feeling today? Is there anything on your mind?'}, {'Student': ""Hey, I'm doing okay, but I'm a little anxious about my upcoming exams. It's...","```json { ""Emotional State Analysis"": { ""Current Emotion"": ""Mild Anxiety"", ""Causes"": [ ""Pressure from the volume of information to memorize and apply"", ""Self-expectations for performance"" ], ""Intensity"": ""Moderate"", ""...","[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task...",False
