file_path,file_type,exists,num_rows_or_records,top_level_keys,sample_keys,likely_role,size_bytes,sample_preview
download_raw/gpt-4o_pointwise_filtered_en_data_sampled.jsonl,jsonl,True,495,[],"[""model"", ""question"", ""response"", ""score""]",synthetic_or_augmented,2030303,"{""question"": ""{'Name': 'Alex Johnson', 'Age': 16, 'Grade': 10, 'Current Skill Level': 'Intermediate', 'Learning Goals': 'Improve understanding of physical geography and enhance map reading skills', 'Study Habits': 'Visual and kinesthetic learner, prefers hands-on activities and visual aids'}\nBased on the student profile, provide \""Learning Path Planning\"" and \""Personalized Recommendations\"", returned in JSON format."", ""response"": ""{\n    \""Learning_Path_Planning\"": {\n        \""Short_Term_Goal"
download_raw/gpt-4o_pointwise_filtered_zh_data_sampled.jsonl,jsonl,True,495,[],"[""model"", ""question"", ""response"", ""score""]",synthetic_or_augmented,1589852,"{""question"": ""学生画像：学生的画像：{'姓名': '李明', '年级': '高二', '兴趣爱好': ['文学', '历史', '写作'], '学习风格': '视觉型学习者', '语文成绩': '中等偏上', '目标': '提升语文写作能力，掌握古诗词鉴赏技巧'}\n请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回"", ""response"": ""```json\n{\n  \""个性化学习内容或任务\"": [\n    {\n      \""任务名称\"": \""古诗词鉴赏与创作\"",\n      \""任务描述\"": \""选择一首你感兴趣的古诗词，进行深入鉴赏，并尝试模仿其风格创作一首新诗。\"",\n      \""学习目标\"": \""提升古诗词鉴赏能力，增强写作技巧\"",\n      \""资源推荐\"": [\n        \""《唐诗三百首》\"",\n        \""《宋词精选》\"",\n        \""古诗词鉴赏网站\""\n      ],\n      \""完成时间\"": \""两周内\""\n    },\n    {\n  "
download_raw/grouped_by_metric.jsonl,jsonl,True,240,[],"[""average_score"", ""eval_model"", ""gen_model"", ""metrics""]",official_raw,29448,"{""eval_model"": ""deepseek-r1"", ""gen_model"": ""deepseek-r1"", ""metrics"": ""Basic Factual Accuracy"", ""average_score"": 9.55}"
download_raw/grouped_by_task.jsonl,jsonl,True,180,[],"[""average_score"", ""eval_model"", ""gen_model"", ""task""]",official_raw,17052,"{""eval_model"": ""deepseek-r1"", ""gen_model"": ""deepseek-r1"", ""task"": ""Q&A"", ""average_score"": 9.81}"
download_raw/qwq-plus_merged.jsonl,jsonl,True,990,[],"[""model"", ""question"", ""response"", ""score""]",official_raw,2165983,"{""question"": ""{'Name': 'Alex Johnson', 'Age': 19, 'Current Education Level': 'Undergraduate, Year 1', 'Current Skill Level': 'Introductory Physics', 'Learning Goals': 'To gain a comprehensive understanding of classical mechanics and prepare for advanced topics in electromagnetism.', 'Study Habits': 'Prefers visual learning with the aid of diagrams and videos, often studies in short, focused sessions, benefits from practical exercises.'}\nBased on the student profile, provide \""Learning Path Plan"
download_raw/qwq-plus_pointwise_filtered_en_data_sampled.jsonl,jsonl,True,495,[],"[""model"", ""question"", ""response"", ""score""]",synthetic_or_augmented,2021776,"{""question"": ""{'Name': 'Alex Johnson', 'Age': 19, 'Current Education Level': 'Undergraduate, Year 1', 'Current Skill Level': 'Introductory Physics', 'Learning Goals': 'To gain a comprehensive understanding of classical mechanics and prepare for advanced topics in electromagnetism.', 'Study Habits': 'Prefers visual learning with the aid of diagrams and videos, often studies in short, focused sessions, benefits from practical exercises.'}\nBased on the student profile, provide \""Learning Path Plan"
download_raw/qwq-plus_pointwise_filtered_zh_data_sampled.jsonl,jsonl,True,495,[],"[""model"", ""question"", ""response"", ""score""]",synthetic_or_augmented,1680669,"{""question"": ""学生画像：学生的画像：{'姓名': '李明', '年龄': 26, '背景': '本科工商管理学士，具有两年政府部门工作经验', '学习目标': '深入理解公共政策制定及其影响，提升数据分析能力用于政策评估', '兴趣': '社科研究，政策分析，社会经济发展', '学习风格': '偏向实践，喜欢通过案例学习', '挑战': '数据分析技能有待提升，理论概念记忆较慢'}\n请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回"", ""response"": ""```json\n{\n  \""个性化学习内容或任务\"": [\n    {\n      \""任务名称\"": \""公共政策案例分析\"",\n      \""任务描述\"": \""选择一项近期实施的公共政策，分析其制定过程、实施效果及社会影响。要求结合具体数据和案例，撰写一份分析报告。\"",\n      \""目标\"": \""深入理解公共政策制定及其影响，提升案例分析能力。\"",\n      \""资源\"": \""提供相关政策的官方文件、数据统计报告及案例分析模板。\""\n    }"
edu-data-synthesis-main.zip,zip,True,121,"[""edu-data-synthesis-main/"", ""edu-data-synthesis-main/.gitignore"", ""edu-data-synthesis-main/README.md"", ""edu-data-synthesis-main/__pycache__/"", ""edu-data-synthesis-main/__pycache__/utils.cpython-310.pyc"", ""edu-data-synthesis-main/config-example.yaml"", ""edu-data-synthesis-main/data/"", ""edu-data-synthesis-main/data/__pycache__/"", ""edu-data-synthesis-main/data/__pycache__/utils.cpython-310.pyc"", ""edu-data-synthesis-main/data/criteria/"", ""edu-data-synthesis-main/data/criteria/metrics_en_whiten.json"", ""edu-data-synthesis-main/data/criteria/metrics_map.json"", ""edu-data-synthesis-main/data/criteria/metrics_old.json"", ""edu-data-synthesis-main/data/criteria/metrics_zh_whiten.json"", ""edu-data-synthesis-main/data/eval_data/"", ""edu-data-synthesis-main/data/eval_data/eval_samples.jsonl"", ""edu-data-synthesis-main/data/eval_data/train_eval_data.jsonl"", ""edu-data-synthesis-main/data/eval_data/val_eval_data.jsonl"", ""edu-data-synthesis-main/data/process_cjeval.py"", ""edu-data-synthesis-main/data/process_gaokao_bench.py""]","["".json"", "".jsonl"", "".md"", "".pkl"", "".py"", "".pyc"", "".yaml"", ""<no_ext>""]",unknown,15643234,edu-data-synthesis-main/; edu-data-synthesis-main/.gitignore; edu-data-synthesis-main/README.md; edu-data-synthesis-main/__pycache__/; edu-data-synthesis-main/__pycache__/utils.cpython-310.pyc; edu-data-synthesis-main/config-example.yaml; edu-data-synthesis-main/data/; edu-data-synthesis-main/data/__pycache__/; edu-data-synthesis-main/data/__pycache__/utils.cpython-310.pyc; edu-data-synthesis-main/data/criteria/; edu-data-synthesis-main/data/criteria/metrics_en_whiten.json; edu-data-synthesis-main/data/criteria/metrics_map.json; edu-data-synthesis-main/data/criteria/metrics_old.json; edu-data-synthesis-main/data/criteria/metrics_zh_whiten.json; edu-data-synthesis-main/data/eval_data/; edu-data-synthesis-main/data/eval_data/eval_samples.jsonl; edu-data-synthesis-main/data/eval_data/train_eval_data.jsonl; edu-data-synthesis-main/data/eval_data/val_eval_data.jsonl; edu-data-synthesis-main/data/process_cjeval.py; edu-data-synthesis-main/data/process_gaokao_bench.py
edu-data-synthesis-main/data/criteria/metrics_en_whiten.json,json,True,12,"[""1.1"", ""1.2"", ""1.3"", ""1.4"", ""2.1"", ""2.2"", ""2.3"", ""2.4"", ""3.1"", ""3.2"", ""3.3"", ""3.4""]","[""__key__"", ""description"", ""name"", ""rules""]",unknown,12037,"{""__key__"": ""1.1"", ""name"": ""Instruction Following & Task Completion"", ""description"": ""Did it fully understand and execute the user's instruction? Was the core task (e.g., solving problems, error correction, question generation) completed? Is the output formatting correct?"", ""rules"": [""9-10: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""7-8: Accurately understood main instructions and correctly completed th"
edu-data-synthesis-main/data/criteria/metrics_map.json,json,True,9,"[""automatic_grading"", ""error_correction"", ""idea_provision"", ""personalized_content_creation"", ""personalized_learning_support"", ""problem_solving"", ""psychological_support"", ""question_generation"", ""teaching_material_generation""]","[""__key__"", ""__value__""]",script_or_config,712,"{""__key__"": ""error_correction"", ""__value__"": [""1.1"", ""2.1"", ""2.3"", ""2.4"", ""3.1"", ""3.2""]}"
edu-data-synthesis-main/data/criteria/metrics_old.json,json,True,3,"[""[]""]","[""description"", ""metric"", ""sub_metrics""]",unknown,13855,"{""metric"": ""教育场景适配程度 (Scenario Adaptation)"", ""description"": ""模型输出是否精准地契合了预设的教育场景、任务要求和角色设定。"", ""sub_metrics"": [{""metric"": ""指令遵循与任务完成 (Instruction Following & Task Completion)"", ""description"": ""是否完全理解并执行了用户的指令？是否完成了指定的核心任务（如解题、纠错、出题）？输出的格式是否符合要求？"", ""levels"": [""9-10分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""7-8分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""5-6分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""3-4分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1-2分： 完全误解或无视指令，任务未完成或完全错误，格式混乱或不相关"
edu-data-synthesis-main/data/criteria/metrics_zh_whiten.json,json,True,12,"[""1.1"", ""1.2"", ""1.3"", ""1.4"", ""2.1"", ""2.2"", ""2.3"", ""2.4"", ""3.1"", ""3.2"", ""3.3"", ""3.4""]","[""__key__"", ""description"", ""name"", ""rules""]",unknown,11736,"{""__key__"": ""1.1"", ""name"": ""指令遵循与任务完成"", ""description"": ""是否完全理解并执行了用户的指令？是否完成了指定的核心任务（如解题、纠错、出题）？输出的格式是否符合要求？"", ""rules"": [""9-10分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""7-8分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""5-6分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""3-4分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1-2分： 完全误解或无视指令，任务未完成或完全错误，格式混乱或不相关。""]}"
edu-data-synthesis-main/data/eval_data/eval_samples.jsonl,jsonl,True,3100,[],"[""eval"", ""gen"", ""id"", ""language"", ""message"", ""scores"", ""task""]",unknown,10507665,"{""id"": ""en_question_0_model_0.json"", ""task"": ""personalized_content_creation"", ""language"": ""en"", ""gen"": ""qwen2.5-14b-instruct"", ""message"": [{""role"": ""user"", ""content"": ""{'Name': 'Alex Johnson', 'Age': 16, 'Grade': 10, 'Current Skill Level': 'Intermediate', 'Learning Goals': 'Improve understanding of physical geography and enhance map reading skills', 'Study Habits': 'Visual and kinesthetic learner, prefers hands-on activities and visual aids'}\nBased on the student profile, provide \""Learning Pat"
edu-data-synthesis-main/data/eval_data/train_eval_data.jsonl,jsonl,True,1782,[],"[""eval"", ""gen"", ""id"", ""language"", ""message"", ""scores"", ""task""]",unknown,5900931,"{""id"": ""zh_question_0_model_1.json"", ""task"": ""personalized_learning_support"", ""language"": ""zh"", ""gen"": ""qwen-max"", ""message"": [{""role"": ""user"", ""content"": ""学生画像：学生的画像：{'姓名': '李明', '年龄': 26, '背景': '本科工商管理学士，具有两年政府部门工作经验', '学习目标': '深入理解公共政策制定及其影响，提升数据分析能力用于政策评估', '兴趣': '社科研究，政策分析，社会经济发展', '学习风格': '偏向实践，喜欢通过案例学习', '挑战': '数据分析技能有待提升，理论概念记忆较慢'}\n请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回""}, {""role"": ""assistant"", ""content"": ""根据李明的学生画像，我为他设计了以下个性化的学习内容或任务：\n\n```json\n{\n  \""学生姓名\"": \""李明\"",\n  \""个性化学习计划\"
edu-data-synthesis-main/data/eval_data/val_eval_data.jsonl,jsonl,True,1188,[],"[""eval"", ""gen"", ""id"", ""language"", ""message"", ""scores"", ""task""]",unknown,3995298,"{""id"": ""zh_question_0_model_4.json"", ""task"": ""personalized_learning_support"", ""language"": ""zh"", ""gen"": ""qwen2.5-7b-instruct"", ""message"": [{""role"": ""user"", ""content"": ""学生画像：学生的画像：{'姓名': '李明', '年龄': 26, '背景': '本科工商管理学士，具有两年政府部门工作经验', '学习目标': '深入理解公共政策制定及其影响，提升数据分析能力用于政策评估', '兴趣': '社科研究，政策分析，社会经济发展', '学习风格': '偏向实践，喜欢通过案例学习', '挑战': '数据分析技能有待提升，理论概念记忆较慢'}\n请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回""}, {""role"": ""assistant"", ""content"": ""```json\n{\n  \""学生\"": {\n    \""姓名\"": \""李明\"",\n    \""年龄\"": 26,\n    \"
edu-data-synthesis-main/data/process_cjeval.py,py,True,,[],[],script_or_config,1998,
edu-data-synthesis-main/data/process_gaokao_bench.py,py,True,,[],[],script_or_config,1213,
edu-data-synthesis-main/data/scenario/scenarios_en.json,json,True,9,"[""automatic_grading"", ""error_correction"", ""idea_provision"", ""personalized_content_creation"", ""personalized_learning_support"", ""problem_solving"", ""psychological_support"", ""question_generation"", ""teaching_material_generation""]","[""__key__"", ""description"", ""task""]",unknown,2012,"{""__key__"": ""problem_solving"", ""task"": ""Problem Solving"", ""description"": ""The user provides a question, and the assistant answers it.""}"
edu-data-synthesis-main/data/scenario/scenarios_zh.json,json,True,9,"[""automatic_grading"", ""error_correction"", ""idea_provision"", ""personalized_content_creation"", ""personalized_learning_support"", ""problem_solving"", ""psychological_support"", ""question_generation"", ""teaching_material_generation""]","[""__key__"", ""description"", ""task""]",unknown,1527,"{""__key__"": ""problem_solving"", ""task"": ""问题解答"", ""description"": ""user给出一个题目，assistant解答题目""}"
edu-data-synthesis-main/data/split_eval_data.py,py,True,,[],[],script_or_config,1127,
edu-data-synthesis-main/data/utils.py,py,True,,[],[],script_or_config,287,
edu-data-synthesis-main/data/zh/cjeval.jsonl,jsonl,True,26136,[],"[""analysis"", ""answer"", ""difficulty"", ""knowledges"", ""level"", ""question"", ""source"", ""subject"", ""type""]",unknown,34755220,"{""subject"": ""computer_science"", ""type"": ""判断题"", ""difficulty"": ""一般"", ""question"": ""题目要求: 请选择T(True)/F(False) 1. 1吉字节（GB）等于1024兆字节（MB）。__ "", ""answer"": [""T""], ""analysis"": ""本题考查的是基本的计算机知识，涉及到存储单位之间的换算。根据计算机领域的标准，1吉字节等于1024兆字节。这种换算关系是一个公认的标准，因此题目中的描述是正确的。"", ""knowledges"": [""初中信息技术综合库"", ""计算机基础""], ""level"": ""junior"", ""source"": ""cjeval""}"
edu-data-synthesis-main/data/zh/gaokao-bench.jsonl,jsonl,True,3126,[],"[""analysis"", ""answer"", ""category"", ""level"", ""question"", ""score"", ""source"", ""subject"", ""type"", ""year""]",unknown,6604882,"{""year"": ""2023"", ""category"": ""（新课标）"", ""question"": ""1. 物质输入和输出细胞都需要经过细胞膜。下列有关人体内物质跨膜运输的叙述, 正确的是 $()$\nA. 乙醇是有机物, 不能通过自由扩散方式跨膜进入细胞\nB. 血浆中的 $\\mathrm{K}^{+}$进入红细胞时需要载体蛋白并消耗 ATP\nC. 抗体在浆细胞内合成时消耗能量, 其分泌过程不耗能\nD ·葡萄糖可通过主动运输但不能通过协助扩散进入细胞"", ""answer"": [""B""], ""analysis"": ""【详解】A、乙醇是有机物, 与细胞膜中磷脂相似相溶, 可以通过扩散方式进入细胞, A 错误;\nB、血浆中 $\\mathrm{K}^{+}$量低, 红细胞内 $\\mathrm{K}^{+}$含量高, 逆浓度梯度为主动运输, 需要消耗 ATP 并需要载体蛋白, B 正确;\nC、抗体为分泌蛋白, 分泌过程为胞吐, 需要消耗能量, C 错误;\nD、葡萄糖进入小肠上皮细胞等为主动运输，进入哺乳动物成熟的红细胞为协助扩散， D 错误。故选 B。"", ""score"": 6"
edu-data-synthesis-main/init_workflows/init_evaluation_workflow_1_1.json,json,True,4,"[""class_module"", ""class_name"", ""edges"", ""nodes""]","[""__key__"", ""__value__"", ""evaluate_0"", ""input"", ""output""]",unknown,841,"{""__key__"": ""class_module"", ""__value__"": ""modules.workflow""}"
edu-data-synthesis-main/modules/base.py,py,True,,[],[],script_or_config,7149,
edu-data-synthesis-main/modules/datas.py,py,True,,[],[],script_or_config,5704,
edu-data-synthesis-main/modules/logging.py,py,True,,[],[],script_or_config,1715,
edu-data-synthesis-main/modules/models/__init__.py,py,True,,[],[],script_or_config,732,
edu-data-synthesis-main/modules/models/llm.py,py,True,,[],[],script_or_config,7765,
edu-data-synthesis-main/modules/nodes/__init__.py,py,True,,[],[],script_or_config,508,
edu-data-synthesis-main/modules/nodes/aggregate/__init__.py,py,True,,[],[],script_or_config,201,
edu-data-synthesis-main/modules/nodes/aggregate/aggregate.py,py,True,,[],[],script_or_config,7477,
edu-data-synthesis-main/modules/nodes/base.py,py,True,,[],[],script_or_config,9100,
edu-data-synthesis-main/modules/nodes/evaluate/__init__.py,py,True,,[],[],script_or_config,118,
edu-data-synthesis-main/modules/nodes/evaluate/evaluate.py,py,True,,[],[],script_or_config,4882,
edu-data-synthesis-main/modules/nodes/generate.py,py,True,,[],[],script_or_config,4012,
edu-data-synthesis-main/modules/nodes/identity.py,py,True,,[],[],script_or_config,1067,
edu-data-synthesis-main/modules/nodes/prompt_templates.py,py,True,,[],[],script_or_config,5553,
edu-data-synthesis-main/modules/nodes/utils.py,py,True,,[],[],script_or_config,4074,
edu-data-synthesis-main/modules/optimizer/__init__.py,py,True,,[],[],script_or_config,143,
edu-data-synthesis-main/modules/optimizer/base.py,py,True,,[],[],script_or_config,604,
edu-data-synthesis-main/modules/optimizer/prompt_opt.py,py,True,,[],[],script_or_config,4475,
edu-data-synthesis-main/modules/optimizer/workflow_opt.py,py,True,,[],[],script_or_config,6037,
edu-data-synthesis-main/modules/sampler.py,py,True,,[],[],script_or_config,4240,
edu-data-synthesis-main/modules/tools/__init__.py,py,True,,[],[],script_or_config,718,
edu-data-synthesis-main/modules/tools/python_repl.py,py,True,,[],[],script_or_config,2128,
edu-data-synthesis-main/modules/tools/web_search.py,py,True,,[],[],script_or_config,1084,
edu-data-synthesis-main/modules/utils.py,py,True,,[],[],script_or_config,4047,
edu-data-synthesis-main/modules/workflow.py,py,True,,[],[],script_or_config,14140,
edu-data-synthesis-main/plots/test_corr.py,py,True,,[],[],script_or_config,908,
edu-data-synthesis-main/run_apo.py,py,True,,[],[],script_or_config,2483,
edu-data-synthesis-main/run_evaluation.py,py,True,,[],[],script_or_config,1001,
edu-data-synthesis-main/run_prompt_optimization.py,py,True,,[],[],script_or_config,508,
edu-data-synthesis-main/run_workflow_optimization.py,py,True,,[],[],script_or_config,1255,
edu-data-synthesis-main/test.py,py,True,,[],[],script_or_config,3152,
edu-data-synthesis-main/test_workflow.json,json,True,4,"[""class_module"", ""class_name"", ""edges"", ""nodes""]","[""__key__"", ""__value__"", ""evaluate_0"", ""input"", ""output""]",unknown,964,"{""__key__"": ""class_module"", ""__value__"": ""modules.workflow""}"
edubench_deep_analysis.py,py,True,,[],[],script_or_config,26058,
extract_score.py,py,True,,[],[],script_or_config,14719,
few-shots-zh-6.json,json,True,12,"[""1.3"", ""1.4"", ""2.1"", ""2.2"", ""2.3"", ""2.4"", ""3.1"", ""3.2"", ""3.3"", ""3.4"", ""指令遵循与任务完成"", ""角色与口吻一致性""]","[""__key__"", ""description"", ""examples"", ""name"", ""rules""]",unknown,12559,"{""__key__"": ""指令遵循与任务完成"", ""description"": ""是否完全理解并执行了用户的指令？是否完成了指定的核心任务（如解题、纠错、出题）？输出的格式是否符合要求？"", ""rules"": [""9-10分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""7-8分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""5-6分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""3-4分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1-2分： 完全误解或无视指令，任务未完成或完全错误，格式混乱或不相关。""], ""examples"": [{""score"": 1, ""reason"": """", ""response"": """"}, {""score"": 2, ""reason"": """", ""response"": """"}, {""score"": 3, ""reason"": """", ""response"": """"}, {"""
figs/distribution-radar-1.pdf,pdf,True,,[],[],unknown,372585,
figs/distribution-radar.pdf,pdf,True,,[],[],unknown,432908,
figs/distribution.pdf,pdf,True,,[],[],unknown,97252,
figs/framework.pdf,pdf,True,,[],[],unknown,312786,
figs/工作簿1.xlsx,xlsx,True,,[],[],unknown,44926,
group_by_metrics.py,py,True,,[],[],script_or_config,11473,
groupby_metric_qwq_eval_en.jsonl,jsonl,True,2709,[],"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]",llm_judge_output,6450833,"{""principle"": ""Instruction Following & Task Completion"", ""score"": 9, ""reason"": ""The answer fully understood the task, provided both learning path planning and personalized recommendations in the correct JSON format. The core task was completed accurately, with clear short- and long-term objectives and activities. The only minor oversight is the repetition of the long-term objective phrasing from the original question, but this does not detract from overall compliance."", ""model"": ""qwen2.5-14b-ins"
groupby_metric_qwq_eval_zh.jsonl,jsonl,True,2732,[],"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]",llm_judge_output,5389507,"{""principle"": ""指令遵循与任务完成"", ""score"": 10, ""reason"": ""完全遵循指令，生成了符合要求的JSON格式，所有任务均紧扣学生的核心学习目标（政策理解、数据分析能力），任务描述清晰且资源支持充分。"", ""model"": ""deepseek-v3"", ""question"": ""学生画像：学生的画像：{'姓名': '李明', '年龄': 26, '背景': '本科工商管理学士，具有两年政府部门工作经验', '学习目标': '深入理解公共政策制定及其影响，提升数据分析能力用于政策评估', '兴趣': '社科研究，政策分析，社会经济发展', '学习风格': '偏向实践，喜欢通过案例学习', '挑战': '数据分析技能有待提升，理论概念记忆较慢'}\n请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回"", ""response"": ""```json\n{\n  \""个性化学习内容或任务\"": [\n    {\n      \""任务名称\"": \""公共政策案例分析\"",\n      \""任务描述\"": \""选择一项近期实施的公共"
groupby_metric_r1_eval_en.jsonl,jsonl,True,2767,[],"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]",llm_judge_output,6546938,"{""principle"": ""Instruction Following & Task Completion"", ""score"": 9, ""reason"": ""The answer fully adheres to the instructions, providing both 'Learning Path Planning' and 'Personalized Recommendations' in the required JSON format. All core tasks (objectives and activities aligned with goals, study habits, and weak points) are addressed accurately. Formatting is fully compliant with the example provided."", ""model"": ""qwen2.5-14b-instruct"", ""question"": ""{'Name': 'Alex Johnson', 'Age': 20, 'Current S"
groupby_metric_r1_eval_zh.jsonl,jsonl,True,2624,[],"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]",llm_judge_output,5154233,"{""principle"": ""指令遵循与任务完成"", ""score"": 9, ""reason"": ""回答完全符合JSON格式要求，生成了包含4个具体任务的个性化学习内容，任务描述与预期成果清晰，完美覆盖了学生画像中的需求（实践操作、视觉化材料、理论巩固、独立设计项目）。"", ""model"": ""deepseek-v3"", ""question"": ""学生画像：学生的画像：{'姓名': '李华', '年龄': 21, '专业年级': '水产养殖专业三年级', '学习风格': '喜欢实践操作，动手能力强', '兴趣': '对鱼类繁殖和养殖技术感兴趣', '挑战': '理论知识消化较慢，需要更多视觉化材料', '目标': '希望在毕业前能够独立设计一个水产养殖方案'}\n请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回"", ""response"": ""```json\n{\n  \""个性化学习内容或任务\"": {\n    \""实践操作项目\"": {\n      \""任务名称\"": \""鱼类繁殖与养殖技术实践\"",\n      \""任务描述\"": \""参与实际"
groupby_metric_v3_eval_en.jsonl,jsonl,True,2785,[],"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]",llm_judge_output,6631023,"{""principle"": ""Instruction Following & Task Completion"", ""score"": 9, ""reason"": ""The answer fully understood and executed the user's instruction. It provided a detailed 'Learning Path Planning' and 'Personalized Recommendations' in the correct JSON format, aligning perfectly with the student profile and learning goals."", ""model"": ""qwen2.5-14b-instruct"", ""question"": ""{'Name': 'Alex Johnson', 'Age': 21, 'Current Education Level': 'Undergraduate', 'Current Skill Level': 'Intermediate', 'Learning Goa"
groupby_metric_v3_eval_zh.jsonl,jsonl,True,2805,[],"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]",llm_judge_output,5425203,"{""principle"": ""指令遵循与任务完成"", ""score"": 10, ""reason"": ""完全理解并精准执行了用户的指令，生成了符合要求的个性化学习内容或任务，格式完全符合要求。"", ""model"": ""deepseek-v3"", ""question"": ""学生画像：学生的画像：{'姓名': '王小明', '年龄': 21, '年级': '大三', '专业': '临床医学', '学习风格': '偏好视觉学习', '兴趣': '外科手术、病理学', '当前挑战': '在解剖学应用上有困难', '目标': '提高解剖学的实际应用能力'}\n请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回"", ""response"": ""```json\n{\n  \""个性化学习内容或任务\"": {\n    \""姓名\"": \""王小明\"",\n    \""年龄\"": 21,\n    \""年级\"": \""大三\"",\n    \""专业\"": \""临床医学\"",\n    \""学习风格\"": \""偏好视觉学习\"",\n    \""兴趣\"": \""外科手术、病理学\"""
hierachy.xlsx,xlsx,True,,[],[],unknown,11495,
human_1.jsonl,jsonl,True,3366,[],"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]",human_annotation,6873163,"{""principle"": ""指令遵循与任务完成"", ""score"": 7, ""reason"": ""格式基本符合要求，但包含额外说明文字，非纯JSON格式。"", ""model"": ""qwen-max"", ""question"": ""学生画像：学生的画像：{'姓名': '李明', '年龄': 26, '背景': '本科工商管理学士，具有两年政府部门工作经验', '学习目标': '深入理解公共政策制定及其影响，提升数据分析能力用于政策评估', '兴趣': '社科研究，政策分析，社会经济发展', '学习风格': '偏向实践，喜欢通过案例学习', '挑战': '数据分析技能有待提升，理论概念记忆较慢'}\n请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回"", ""response"": ""根据李明的学生画像，我为他设计了以下个性化的学习内容或任务：\n\n```json\n{\n  \""学生姓名\"": \""李明\"",\n  \""个性化学习计划\"": [\n    {\n      \""阶段\"": 1,\n      \""主题\"": \""公共政策基础理论与实践\"",\n"
human_2.jsonl,jsonl,True,3366,[],"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]",human_annotation,6949432,"{""principle"": ""指令遵循与任务完成"", ""score"": 9, ""reason"": ""三阶段学习计划精准匹配画像需求：① 基础课程对应工商管理背景；② 数据分析项目直击技能短板；③ 高级政策分析契合研究兴趣。资源推荐与目标达成路径清晰。"", ""model"": ""qwen-max"", ""question"": ""学生画像：学生的画像：{'姓名': '李明', '年龄': 26, '背景': '本科工商管理学士，具有两年政府部门工作经验', '学习目标': '深入理解公共政策制定及其影响，提升数据分析能力用于政策评估', '兴趣': '社科研究，政策分析，社会经济发展', '学习风格': '偏向实践，喜欢通过案例学习', '挑战': '数据分析技能有待提升，理论概念记忆较慢'}\n请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回"", ""response"": ""根据李明的学生画像，我为他设计了以下个性化的学习内容或任务：\n\n```json\n{\n  \""学生姓名\"": \""李明\"",\n  \""个性化学习计划\"": [\n    {\n   "
