sample_id,pilot_group,original_score,original_region,qwen_score,deepseek_score,score_gap,qwen_failure_bucket,deepseek_failure_bucket,qwen_derived_risk,deepseek_derived_risk,qwen_target_confusion_risk,deepseek_target_confusion_risk,qwen_audit_target_confusion_detected,deepseek_audit_target_confusion_detected,qwen_training_use,deepseek_training_use,conflict_type,adjudication_priority,question_preview,answer_preview,rubric_preview,top80_for_codex_direct_review
9ff89a7371f7a3cc50ca3b8ecc73e832d537fe83,train_education_dimension_stress,4,high,4,4,0,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,high_weight,high_weight,failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""Emotiona...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; re...",False
a258f673604d9a2b3bd9233114bf9f818ec3fd9e,train_high_disagreement_protection,5,high,4,4,0,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,low_weight,low_weight,failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accur...",False
ace8e8c753768bd92cca1109688beec1d0397396,train_mid_borderline,3,mid,4,4,0,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,low_weight,low_weight,failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完...",False
b244536c7311368a6ca7c48f1c8dc3c2f9c080dd,train_clean_high_controls,5,high,4,4,0,no_failure,hidden_or_missing_failure,low,unclear,none,none,False,False,low_weight,low_weight,derived_risk_disagreement;failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""reasonin...","[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task...",False
b51fe8038ded98685f2c18b27990ce26056dfc17,exp27f_top40_conflict_reaudit,2,low,1,1,0,hidden_or_missing_failure,hidden_or_missing_failure,high,unclear,none,none,False,False,low_weight,low_weight,derived_risk_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""reasonin...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; re...",False
b80aa316055d6b28a07be198af67b5d3b5537504,train_mid_borderline,3,mid,2,2,0,hidden_or_missing_failure,visible_failure,high,high,none,none,False,False,low_weight,low_weight,failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
b98b50d95782304d48d08ccbe6eda435ec3f66c7,train_all_low_label,2,low,1,1,0,hidden_or_missing_failure,hidden_or_missing_failure,unclear,high,none,none,False,False,low_weight,low_weight,derived_risk_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; re...",False
bdc4da3aedcbbcc9043ea3f55faf2bc4eae54093,train_clean_high_controls,4,high,4,4,0,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,high_weight,high_weight,failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""知识点"": ""市...","[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False
ccdab1ce8e955bdbf2224a22c0f14a10db6718ab,train_all_low_label,2,low,1,1,0,hidden_or_missing_failure,visible_failure,high,medium,none,none,False,False,low_weight,low_weight,derived_risk_disagreement;failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""reasonin...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; re...",False
d3e2de90a57770f5c07521715e59168a2374b4fa,train_mid_borderline,3,mid,2,2,0,visible_failure,hidden_or_missing_failure,unclear,high,none,none,False,False,low_weight,low_weight,derived_risk_disagreement;failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",False
ec9a7870c5ca6a68b1ba47d38ed2852f9d6a317e,exp27f_top40_conflict_reaudit,3,mid,4,4,0,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,low_weight,low_weight,failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 充分融合所有关键场景要素（如学生历史、学习偏好等），输出高度个性化，并与教学情境高度匹配。"", ""4分： 有效使用主要场景要素，回答具有针对性；可能遗漏少量细节，但不影响整体效果。"", ""3分： 使用了部分场景信息，但融合较浅；个性化程度或情境契合度一般。"", ""2分： 仅表层提及场景信息，未有效融合核心要素；与上下文连接较弱。"", ""1分： 完全忽视场景特定信息；输出通用、模板化，且与场景不相关。""]",False
f0c923e09065792432b0f588a7eb74ea86409797,train_all_low_label,2,low,2,2,0,visible_failure,hidden_or_missing_failure,high,high,none,none,False,False,high_weight,high_weight,failure_bucket_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性...",False
f941bd555946d5f670146c0ddba2b00c76cfee04,train_all_low_label,1,low,1,1,0,hidden_or_missing_failure,hidden_or_missing_failure,high,medium,none,none,False,False,high_weight,high_weight,derived_risk_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json {""答...","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱...",False
ff8336b754ae2926d754192bf5a2f0c7ca6ba2a5,train_all_low_label,1,low,1,1,0,hidden_or_missing_failure,hidden_or_missing_failure,high,medium,none,none,False,False,high_weight,high_weight,derived_risk_disagreement,6,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱...",False
072293e008cc3b28f56a7cfb51a7979ad942a832,train_high_disagreement_protection,4,high,4,5,1,no_failure,no_failure,low,low,none,none,False,False,high_weight,low_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
14d269a457d72719b99e5eb391ccfc2f2ff29cfe,train_high_disagreement_protection,4,high,5,4,1,no_failure,no_failure,low,low,none,none,False,False,low_weight,high_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""reasonin...","[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task...",False
18551ba0c6e7b3ad2bd30333ae0aad09b79b9c98,train_all_low_label,2,low,1,2,1,visible_failure,visible_failure,unclear,unclear,none,none,False,False,low_weight,high_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",False
1905d9dcdf2880df39d9d380624436abd892da5a,train_all_low_label,2,low,2,1,1,hidden_or_missing_failure,hidden_or_missing_failure,high,high,none,none,False,False,high_weight,low_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""reasonin...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; re...",False
32fc854ed95843dde3e2b4be2ebbf04ba59714c7,train_mid_borderline,3,mid,4,5,1,no_failure,no_failure,low,low,none,none,False,False,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
3907c930ba7248b85d6dd46cfae6776f9c4bd138,train_clean_high_controls,4,high,5,4,1,no_failure,no_failure,low,low,none,none,False,False,low_weight,high_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...",[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. 基于提供的学生画像，我...,"[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完...",False
4468842156d5b938a609185df023c4a860497e75,exp27f_top40_conflict_reaudit,3,mid,4,5,1,no_failure,no_failure,low,low,none,none,False,False,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完...",False
49f20dc5f6af7ac653a2b37a0b23e7ca31b165d9,train_mid_borderline,3,mid,4,5,1,no_failure,no_failure,low,low,none,none,False,False,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
50349ad7c5ffd383619779fefbafa4c8fc0b2fd6,train_education_dimension_stress,4,high,4,5,1,no_failure,no_failure,low,low,none,none,False,False,high_weight,low_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""教学素材"": {...","[""5分： 角色扮演（如老师/助教）非常到位，语言风格、专业程度和语气（如鼓励/严肃）完全符合设定和面向的学习者群体。"", ""4分： 角色和口吻大体一致，符合场景要求，但在个别语句或细节上可能略有偏差。"", ""3分： 能看出尝试匹配角色和口吻，但一致性不足，部分表达与设定角色/场景有脱节。"", ""2分： 角色和口吻与设定要求有较大差距，显得生硬或不协调。"", ""1分： 完全没有体现设定的角色和口吻，表达方式与场景要求完全不符。""]",False
51106cb27723a9c88f2bf04bd11a86b2ce69766c,train_clean_high_controls,4,high,4,5,1,no_failure,no_failure,low,low,none,none,False,False,high_weight,low_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 在专业领域知识运用上不仅准确，且展现出恰当的深度和严谨性，符合行业标准或学术规范。"", ""4分： 专业知识运用准确，体现了较好的专业水准，但在深度或某些细节的严谨性上略有不足，不影响核心正确性。"", ""3分： 专业知识运用基本准确，但显得较为表层或不够严谨，可能存在一些非核心概念的混淆或遗漏。"", ""2分： 专业知识运用存在明显错误或重大遗漏，体现出专业性不足。"", ""1分： 专业知识运用方面存在严重错误，完全不符合专...",False
5eca8796afa57332b77efb229a632e49b196cbed,exp27f_top40_conflict_reaudit,3,mid,4,5,1,no_failure,no_failure,low,low,none,none,False,False,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""Score"": ...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
5f27d9555a40c573edac21732500294d2d1fd559,train_high_disagreement_protection,4,high,4,5,1,no_failure,no_failure,low,low,none,none,False,False,high_weight,low_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
76909e50052e68bb729ed62933a86559f6a7c036,train_all_low_label,1,low,1,2,1,hidden_or_missing_failure,hidden_or_missing_failure,high,high,none,none,False,False,high_weight,low_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",False
80f9fc04a015dbb39a5f5c5a75c7737bf798466a,train_mid_borderline,3,mid,4,5,1,no_failure,no_failure,low,low,none,none,False,False,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...",[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. 根据提供的学生画像信息...,"[""5分： 非常好地根据学生水平/特点/需求提供了高度差异化的内容/建议/反馈；提供的学习路径/资源建议精准、实用且有价值。"", ""4分： 能根据学生情况进行一定程度的个性化调整，提供了相关的学习建议或资源，具有较好的参考价值。"", ""3分： 尝试进行个性化，但适应性不强，内容/建议差异不大；提供的学习支持比较通用，价值有限。"", ""2分： 几乎没有体现个性化适应，输出内容/建议对所有人都一样；学习支持不足或不相关。"", ""1分：...",False
874ce57cbb5e51560106533bf991b46dcff34675,train_clean_high_controls,5,high,4,5,1,no_failure,no_failure,low,low,none,none,False,False,low_weight,high_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False
95dbe3a4bea98b999c43484f0d51e5b97b7146a4,train_high_disagreement_protection,4,high,4,5,1,no_failure,no_failure,low,low,none,none,False,False,high_weight,low_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
96d9b097cf96187e2521bd7527a102fc81c3878d,train_high_disagreement_protection,4,high,4,5,1,no_failure,no_failure,low,low,none,none,False,False,high_weight,low_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
988e6d0eb6aef1daed86fda63f4f1208530174d0,train_mid_borderline,3,mid,2,1,1,hidden_or_missing_failure,hidden_or_missing_failure,high,high,none,none,False,False,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""reasonin...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
9e1e298dec24f176098e5c05fb0515f555cb29e3,train_education_dimension_stress,4,high,4,5,1,no_failure,no_failure,low,low,none,none,False,False,high_weight,low_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
a2963f0bafecf877ce9d9f85ccd07d324522a500,train_all_low_label,1,low,2,1,1,hidden_or_missing_failure,hidden_or_missing_failure,high,high,none,none,False,False,low_weight,high_weight,training_use_disagreement,7,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""answer"":...","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",False
